DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20,percent_40,Nomal_Rate
茂名水东_太仓,56865,1180,1160.5285714285708,10,39,0.20408163265306123,0.96
唐山_石龙,282260,2420,2332.7355371900835,0,121,0.0,0.00
花都巴江_防城,154495,2900,1065.4893103448283,0,145,0.0,0.28
梧州（李家庄）_镇江,53845,980,1098.8785714285705,0,49,0.0,0.45
泸州_扬州,180635,1080,3345.1055555555545,0,54,0.0,0.00
宿迁_马尾,63000,600,2100.0,0,30,0.0,1.00
九江（江西）_小铲滩,68565,860,2856.875,19,5,0.7916666666666666,0.92
新港_湛江,2181234,27140,2459.11420518602,470,417,0.5298759864712514,0.40
镇江_黄埔旧港,508947,13480,1161.980821917816,236,202,0.5388127853881278,0.12
南京_虎门,105757,1820,1410.0940000000003,16,59,0.21333333333333335,1.00
小塘西_宁德,41491,920,901.9956521739135,0,46,0.0,1.00
紫金村_新港,246895,4940,1159.1359154929592,34,179,0.1596244131455399,0.92
曹妃甸_铜陵,211902,2360,1795.784745762713,0,118,0.0,0.00
锦州_长沙,391682,2760,2838.2793478260905,0,138,0.0,0.62
深圳（大铲湾）_温州,20580,320,1286.25,0,16,0.0,0.00
龙通_海口,479469,9960,1271.8034482758624,121,256,0.3209549071618037,0.91
石龙_营口,24331,920,640.3065789473683,8,30,0.21052631578947367,0.87
秦皇岛_湛江,201292,2400,2548.0044303797463,41,38,0.5189873417721519,0.11
钦州_洋浦港,326713,12940,508.10855365474526,4,639,0.006220839813374806,0.28
四会永泰_营口,32001,1080,592.6277777777776,0,54,0.0,0.83
铁山_连云港,144974,6060,480.04817880794957,1,301,0.0033112582781456954,0.38
福清_顺德新港,6429,5360,24.171710526315792,2,264,0.007518796992481203,0.02
洋浦港_重庆,117699,3180,740.25,0,159,0.0,1.00
梧州（李家庄）_南京,9936,140,1419.45,0,7,0.0,1.00
营口_铁山,309801,2960,2093.2530405405405,0,148,0.0,0.28
唐山_珠海（高栏）,48854,580,1684.6344827586197,0,29,0.0,0.03
肇庆（三榕）_日照,12627,7140,46.423897058823805,85,187,0.3125,0.39
钦州_宜兴,113710,3660,621.3704918032805,0,183,0.0,0.99
新港_双水小冈,48451,500,2422.560000000001,5,15,0.25,0.90
赤水_营口,41755,820,1018.4231707317075,0,41,0.0,0.68
泉州_南沙,49733,2000,672.070945945945,26,48,0.35135135135135137,0.95
锦州_江阴,508134,7580,1392.150410958911,14,351,0.038356164383561646,0.74
张家港_烟台,13156,1140,230.81578947368422,0,57,0.0,0.00
锦州_小塘西,64155,700,1944.090909090909,2,31,0.06060606060606061,0.64
漳州_上海,-48108,4700,-204.71872340425608,0,235,0.0,0.01
珠海（高栏）_太仓,399345,22880,417.28904702194507,187,770,0.19540229885057472,0.14
防城_新港,26962,2300,234.4604347826086,0,115,0.0,0.31
鹤山_营口,-130567,12240,-213.69476268412643,1,610,0.0016366612111292963,0.00
肇庆（三榕）_成都,5348,120,891.4499999999999,0,6,0.0,1.00
海口_深圳（大铲湾）,19299,4280,118.39877300613497,51,112,0.3128834355828221,0.00
汕头_秦皇岛,-523,760,-18.067241379310346,9,20,0.3103448275862069,0.24
营口_泰州,593502,7720,1545.5781249999998,2,382,0.005208333333333333,0.38
营口_南通,816890,10640,1550.076944971537,5,522,0.009487666034155597,0.96
贵港_合肥,113767,1220,1865.0409836065571,0,61,0.0,0.43
大连_南沙,685580,7960,2942.40643776824,165,68,0.7081545064377682,0.17
盘锦_龙通,506045,5680,1781.8499999999908,0,284,0.0,0.00
新港_小榄,137719,1720,2295.3174999999987,26,34,0.43333333333333335,0.18
勒流_防城,45847,860,1066.2139534883725,0,43,0.0,0.00
锦州_惠州,212955,1940,2241.6394736842103,2,93,0.021052631578947368,0.23
秦皇岛_南沙,984362,13200,2343.7199999999943,240,180,0.5714285714285714,0.35
荆州_嘉兴,45045,500,1801.8,0,25,0.0,0.00
黄骅_铁山,527039,5740,1842.7940559440553,1,285,0.0034965034965034965,0.00
青岛_马尾,100903,2560,800.8249999999999,2,124,0.015873015873015872,0.12
清远清新_泉州,48070,4820,199.4607883817421,0,241,0.0,0.59
大连_新会新港,160800,1520,2330.4369565217403,7,62,0.10144927536231885,0.88
南昌_成都,31500,1000,630.0,0,50,0.0,0.00
宁波_深圳（大铲湾）,330082,8240,1195.9499999999998,136,140,0.4927536231884058,0.48
营口_梧州（李家庄）,369653,2960,2738.174444444444,13,122,0.0962962962962963,0.79
高明_新港,76115,23860,64.55941475826913,14,1165,0.011874469889737066,0.08
福清_乍浦,100857,9280,432.86587982832435,231,2,0.9914163090128756,0.00
福清_九江（顺德）,-218592,17680,-247.27713800904948,0,884,0.0,0.00
梧州（李家庄）_新港,290488,7460,825.2522727272739,21,331,0.05965909090909091,0.45
梧州（李家庄）_连云港,201039,4040,1175.6684210526312,31,140,0.18128654970760233,0.52
营口_贵港苏湾,594499,4920,2416.6646341463415,0,246,0.0,0.63
龙口_江阴,84894,820,2070.6000000000004,0,41,0.0,1.00
福清_新港,17304,4360,117.7157142857142,71,76,0.48299319727891155,0.31
深圳（大铲湾）_营口,211746,8880,889.6897058823535,206,32,0.865546218487395,0.75
威海_深圳（大铲湾）,131313,1160,4103.531250000001,26,6,0.8125,0.53
营口_芜湖,241304,2560,1885.1929687500003,0,128,0.0,0.96
中山_唐山,252851,8020,633.7131578947384,2,397,0.005012531328320802,0.00
花都巴江_新港,21035,1720,253.442168674699,3,80,0.03614457831325301,0.73
新港_铁山,1965747,23160,1697.5362694300518,0,1158,0.0,0.05
寿光_虎门,89426,760,2630.1882352941184,4,30,0.11764705882352941,1.00
大连_张家港,219327,2300,1923.9223684210533,1,113,0.008771929824561403,0.99
泉州_如皋,16877,940,359.10000000000025,0,47,0.0,0.51
合肥_泉州,223519,3440,2377.870212765957,78,16,0.8297872340425532,1.00
镇江_泉州,36112,800,1719.65,19,2,0.9047619047619048,0.38
江阴_宜宾,153300,1100,2787.2727272727275,0,55,0.0,0.00
烟台_黄埔旧港,1024444,12060,2480.4940677966088,190,223,0.4600484261501211,0.31
大连_泉州,648793,9820,2605.5981927710777,242,7,0.9718875502008032,0.03
乐平_小铲滩,9145,200,914.55,0,10,0.0,0.80
唐山_铁山,496087,5440,1823.849999999991,0,272,0.0,0.00
鹤山_新港,-85198,6580,-258.9606382978739,0,329,0.0,0.00
泰州_虎门,128740,1860,1813.2464788732389,22,49,0.30985915492957744,0.75
连云港_肇庆（新港）,29361,380,2097.225,5,9,0.35714285714285715,0.43
紫金村_宁波,215708,5760,759.538204225355,4,280,0.014084507042253521,0.15
漳州_太仓,14604,560,521.5875000000002,0,28,0.0,0.54
漳州_新港,11920,8440,35.7977477477478,89,244,0.2672672672672673,0.25
大连_重庆,1323402,7600,3491.826253298154,1,378,0.002638522427440633,1.00
营口_太仓,1383467,21080,1584.7275945017147,181,692,0.2073310423825888,0.37
宿迁_湛江,14857,140,2122.5,0,7,0.0,0.29
海口_秦皇岛,163800,3700,890.2173913043479,1,183,0.005434782608695652,1.00
海口_鸦岗,11014,3880,57.0699481865285,1,192,0.0051813471502590676,0.01
镇江_虎门,365613,9320,1035.7313031161489,113,240,0.32011331444759206,0.11
芜湖_虎门,155113,7440,633.1157142857155,127,118,0.5183673469387755,0.02
中山_营口,96059,3880,631.9687500000001,42,110,0.27631578947368424,0.22
上海_九江（江西）,9870,200,1410.0,3,4,0.42857142857142855,0.00
新港_小塘西,59035,560,2186.48888888889,1,26,0.037037037037037035,0.63
青岛_庙沙围,180405,4000,1804.0574999999976,100,0,1.0,0.04
连云港_梧州（李家庄）,45778,420,2179.9499999999994,0,21,0.0,0.62
潍坊_深圳（大铲湾）,32854,380,2190.3000000000006,4,11,0.26666666666666666,1.00
常熟_武汉,30240,660,916.3636363636364,0,33,0.0,0.00
日照_南沙,612720,5820,3647.1437500000015,123,45,0.7321428571428571,0.28
小铲滩_厦门,182114,4380,871.3593301435409,10,199,0.04784688995215311,0.78
塘源_太仓,8825,200,882.525,0,10,0.0,0.30
小塘西_宁波,13385,460,637.4,2,19,0.09523809523809523,0.38
盘锦_江阴,31935,340,1878.5735294117646,0,17,0.0,1.00
江门亚太_上海,-24696,7560,-106.448275862069,146,86,0.6293103448275862,0.00
珠海（高栏）_镇江,30807,2020,334.8654293478262,9,83,0.09782608695652174,0.05
钦州_南昌,518998,8560,1212.6126168224334,0,428,0.0,1.00
湛江_重庆,361567,1960,3689.464285714286,0,98,0.0,1.00
桂平新龙_外沙,35066,260,2697.4500000000003,0,13,0.0,1.00
常熟_重庆,966787,10660,3620.9269662921347,266,1,0.9962546816479401,0.00
丹东_上海,3675,80,918.75,0,4,0.0,1.00
莱州_黄埔旧港,448410,4020,2230.900000000006,0,201,0.0,0.74
福清_高明,103322,3560,993.4817307692306,74,30,0.7115384615384616,0.88
汕头_南通,6368,200,707.5833333333334,1,8,0.1111111111111111,0.89
南京_海口,500129,6460,2703.4037837837905,138,47,0.745945945945946,1.00
营口_顺乐,272335,2720,2161.3916666666673,10,116,0.07936507936507936,0.19
漳州_九江（江西）,114107,5640,404.6372340425532,0,282,0.0,0.00
高明_营口,247470,24240,207.9582352941166,22,1168,0.018487394957983194,0.11
锦州_阳江,544236,4320,2555.0985915493025,3,210,0.014084507042253521,0.69
高明_日照,-28968,14400,-41.801515151514856,27,666,0.03896103896103896,0.05
张家港_黄埔旧港,400605,10060,1267.738765822786,187,129,0.5917721518987342,0.40
龙口_贵港,99430,720,2840.880000000002,1,34,0.02857142857142857,1.00
小铲滩_钦州,-57149,4660,-245.27639484978533,0,233,0.0,0.08
紫金村_泉州,95071,2220,856.4972972972963,0,111,0.0,0.94
淮安_虎门,55520,780,1500.5635135135135,2,35,0.05405405405405406,0.76
乍浦_中山,61467,1600,1536.6749999999997,40,0,1.0,0.12
营口_青岛,177941,3620,988.5633333333355,1,179,0.005555555555555556,0.99
寿光_南沙,271678,2740,3196.212352941177,52,33,0.611764705882353,0.98
湛江_如皋,94598,2440,775.3991803278699,0,122,0.0,1.00
泉州_鱼珠,52491,1880,860.5180327868844,33,28,0.5409836065573771,1.00
海口_营口,79688,2880,569.2049999999999,4,136,0.02857142857142857,0.20
洋浦港_清远清新,52783,2200,959.6999999999992,55,0,1.0,0.00
石龙_连云港,-37551,4840,-157.11778242677804,3,236,0.012552301255230125,0.67
秦皇岛_防城,26727,180,2969.75,0,9,0.0,0.89
南庄_锦州,79056,2720,581.2985294117652,0,136,0.0,0.86
镇江_乐平,8769,120,2923.1999999999994,3,0,1.0,1.00
神湾_唐山,31157,620,1005.087096774194,0,31,0.0,0.00
连云港_小铲滩,85984,1000,2097.182926829269,9,32,0.21951219512195122,0.95
唐山_珠海洪湾,264915,3000,1766.1000000000038,0,150,0.0,0.00
绍兴_营口,33600,1280,525.0,0,64,0.0,1.00
宜兴_厦门,182708,4920,745.7485714285714,1,244,0.004081632653061225,0.02
武汉_江阴,20580,340,1210.5882352941176,0,17,0.0,0.00
锦州_青岛,50232,920,1092.0,0,46,0.0,0.00
珠海（高栏）_常州,97963,10480,186.9524999999995,0,524,0.0,0.00
青岛_龙通,569305,12520,1725.1690909090908,296,34,0.896969696969697,0.19
罗源_青岛,90909,1560,1165.5,0,78,0.0,0.00
紫金村_连云港,231820,4120,1505.3250000000012,52,102,0.33766233766233766,0.87
新港_三水,874215,11720,1525.681151832475,13,560,0.02268760907504363,0.03
新港_四会,1342878,16820,1602.4804295942824,3,835,0.003579952267303103,0.01
新港_博罗,377428,5000,2073.7846153846176,68,114,0.37362637362637363,0.21
黄骅_花都（炭步）,242800,2680,1825.571052631582,1,132,0.007518796992481203,0.00
海安_惠州,20059,240,3343.2000000000003,6,0,1.0,1.00
日照_小铲滩,690651,8940,1846.6608288769983,73,301,0.19518716577540107,0.62
武林_厦门,149787,2060,1454.2500000000014,0,103,0.0,1.00
南昌_大连,60595,1080,1782.2205882352941,20,14,0.5882352941176471,0.97
营口_长沙,2023158,14700,2752.597142857169,0,735,0.0,0.33
花都（炭步）_新港,56031,3560,314.7817415730343,0,178,0.0,0.80
博罗_黄骅,16483,440,749.2704545454545,0,22,0.0,1.00
马尾_营口,21134,1760,384.2618181818182,33,22,0.6,0.76
青岛_深圳（大铲湾）,889258,26760,1270.369499999997,638,62,0.9114285714285715,0.11
新港_顺德新港,722492,6980,2449.1267796610264,54,241,0.18305084745762712,0.62
云浮_新港,104524,4240,493.03938679245266,0,212,0.0,0.96
花都巴江_宁波,59837,1960,767.1461538461541,20,58,0.2564102564102564,0.60
九江（江西）_泉州,35490,480,1478.75,0,24,0.0,0.83
日照_鱼珠,101552,2120,1880.6083333333324,52,2,0.9629629629629629,0.04
盘锦_荆州,48499,440,2204.5227272727275,0,22,0.0,1.00
云浮_连云港,81,340,4.817647058823532,0,17,0.0,0.88
龙通_秦皇岛,51326,3540,301.918235294118,7,163,0.041176470588235294,0.64
南昌_秦皇岛,22102,340,1300.1470588235295,0,17,0.0,0.88
黄骅_南庄,51722,580,1783.5517241379303,0,29,0.0,0.34
营口_新沙,3870882,44820,3119.1641821112084,1000,241,0.8058017727639001,0.10
泰州_新港,17936,760,597.8700000000001,8,22,0.26666666666666666,0.83
锦州_常州,423131,6440,1434.342711864413,27,268,0.09152542372881356,0.85
淮安_双水小冈,55044,880,1251.003409090909,0,44,0.0,0.00
中山_新港,170690,7600,669.3729411764705,125,130,0.49019607843137253,0.65
马尾_上海,5217,2640,77.87238805970146,65,2,0.9701492537313433,0.01
梧州（李家庄）_秦皇岛,29564,580,1970.9900000000007,14,1,0.9333333333333333,1.00
福清_汕头,50011,4000,500.1149999999991,100,0,1.0,0.00
德庆_珠海（高栏）,105697,8060,262.27593052109177,0,403,0.0,0.00
三埠_洋浦港,86864,1440,1206.4499999999996,0,72,0.0,1.00
海口_烟台,-4420,4440,-19.912162162162105,0,222,0.0,0.05
上海_芜湖,29085,500,2077.5,11,3,0.7857142857142857,0.00
神湾_宁波,32892,1500,865.586842105263,37,1,0.9736842105263158,0.00
鄂尔多斯_厦门,61656,1000,1233.1200000000003,0,50,0.0,0.00
新港_桂平新龙,1058434,11020,1920.9340290381306,0,551,0.0,0.01
高明_上海,29824,2160,276.1500000000005,0,108,0.0,0.00
新港_中山,132343,1460,2205.7174999999993,13,47,0.21666666666666667,0.47
池州_连云港,14700,400,735.0,0,20,0.0,1.00
顺德新港_连云港,5756,2740,82.22999999999995,67,3,0.9571428571428572,0.51
防城_乍浦,128377,5940,432.2464646464652,0,297,0.0,0.06
新港_芜湖,64209,560,2378.1333333333346,1,26,0.037037037037037035,1.00
镇江_新港,41153,1720,643.0265625,22,42,0.34375,0.84
博罗_大连,57153,1360,840.4941176470596,0,68,0.0,1.00
清远清新_海口,54565,1140,957.2868421052627,0,57,0.0,0.53
日照_中山,173899,2220,1792.7829896907222,14,83,0.14432989690721648,0.32
泉州_曹妃甸,-31805,1740,-365.5810344827587,0,87,0.0,0.05
烟台_湛江,86161,780,2692.5609375000004,7,25,0.21875,0.34
乍浦_茂名水东,18517,200,2314.725,2,6,0.25,1.00
黄骅_惠州,19880,220,2208.9666666666662,2,7,0.2222222222222222,0.11
新港_黄埔旧港,1864735,25000,2895.55271739129,606,38,0.9409937888198758,0.63
新港_扬州,126787,2100,1207.5,0,105,0.0,0.00
青岛_泉州,76678,1880,861.5544943820224,5,84,0.056179775280898875,0.30
武汉_泉州,462693,4940,1880.8658536585365,1,245,0.0040650406504065045,0.89
武汉_丹东,14227,520,547.2115384615385,0,26,0.0,0.65
长沙_常熟,99750,1520,2625.0,38,0,1.0,0.00
南庄_泉州,1797,240,149.8,0,12,0.0,0.75
漳州_三水,4504,200,450.44999999999993,0,10,0.0,0.80
武汉_厦门,102270,1160,1929.622641509434,5,48,0.09433962264150944,0.79
龙通_营口,149890,6880,717.1801435406701,135,74,0.645933014354067,0.73
太仓_烟台,31575,940,1052.5200000000007,17,13,0.5666666666666667,1.00
福清_小铲滩,60558,1780,961.25,26,37,0.4126984126984127,0.37
高明_连云港,231,10720,0.44083969465646816,12,512,0.022900763358778626,0.07
唐山_清远清新,208513,2240,1861.7250000000035,0,112,0.0,0.01
宿迁_梧州（李家庄）,10132,100,2026.5,0,5,0.0,0.00
高明_淮安,23899,1140,419.2815789473687,0,57,0.0,0.00
连云港_武林,275134,2960,1859.017905405406,0,148,0.0,0.18
丹东_神湾,105619,1400,1508.8500000000017,0,70,0.0,0.00
泉州_三水,61956,3260,380.099999999999,0,163,0.0,1.00
威海_洋浦港,13427,160,3356.85,4,0,1.0,1.00
营口_绍兴,696953,5800,2403.2870689655174,0,290,0.0,0.15
阳江_营口,260154,4900,1061.854285714285,0,245,0.0,0.50
威海_小铲滩,21600,220,3085.7999999999997,4,3,0.5714285714285714,0.86
三埠_日照,12968,4800,93.97499999999981,102,36,0.7391304347826086,0.75
宿迁_厦门,19320,240,1610.0,0,12,0.0,1.00
泉州_海口,520867,10980,1144.7630769230675,94,361,0.20659340659340658,0.57
营口_惠州,1276216,10300,2686.7726052631583,40,435,0.08421052631578947,0.42
徐州_珠海（高栏）,7770,140,1110.0,0,7,0.0,0.14
南庄_营口,428419,16180,529.5673053152032,0,809,0.0,0.84
大连_温州,29643,340,2964.36,7,3,0.7,0.00
钦州_龙通,13463,280,961.6500000000002,0,14,0.0,1.00
青岛_嘉兴,76146,1400,1087.8000000000015,0,70,0.0,1.00
唐山_花都（炭步）,120418,1160,2076.1758620689675,0,58,0.0,0.00
小塘西_防城,165225,3100,1065.973548387097,0,155,0.0,0.25
镇江_珠海（高栏）,100789,2160,997.9158415841575,7,94,0.06930693069306931,0.09
黄埔旧港_镇江,2583,400,129.15000000000003,0,20,0.0,1.00
南庄_新港,117863,8660,272.20219399538234,0,433,0.0,0.85
高明_唐山,58004,4340,267.30000000000086,0,217,0.0,0.07
烟台_宁波,130404,1600,1917.7169117647056,12,56,0.17647058823529413,0.19
锦州_宜昌,408328,4820,1694.307883817428,0,241,0.0,0.09
张家港_新港,22472,1820,261.30348837209306,5,81,0.05813953488372093,0.60
董家口_庙沙围,429387,10160,1690.5,254,0,1.0,0.00
三水_唐山,11957,880,271.75909090909084,0,44,0.0,0.75
石龙_秦皇岛,23310,880,555.0000000000002,2,40,0.047619047619047616,0.57
呼和浩特_肇庆（三榕）,135933,1440,1887.958333333331,0,72,0.0,0.00
福清_营口,97707,11600,223.58608695652143,143,294,0.32723112128146453,0.14
虎门_太仓,76078,2320,1086.8400000000001,46,24,0.6571428571428571,0.71
营口_宜昌,477708,4680,2201.4193548387098,17,200,0.07834101382488479,0.51
常德_汕头,108570,880,2467.5,0,44,0.0,1.00
常德_海口,19372,180,2152.5,0,9,0.0,1.00
虎门_重庆,104594,560,3735.5249999999987,0,28,0.0,0.00
阳江_海口,106075,2040,1128.4595744680837,8,86,0.0851063829787234,0.09
铁山_上海,8442,500,337.6800000000001,0,25,0.0,1.00
珠海（高栏）_鱼珠,-21936,6860,-63.95550000000002,0,343,0.0,0.00
宁波_双水小冈,11881,260,913.9846153846156,0,13,0.0,0.08
厦门_海口,145311,4840,772.934042553192,54,134,0.2872340425531915,0.52
营口_江阴,346475,3980,2062.3562499999994,31,137,0.18452380952380953,0.74
张家港_小榄,138144,3480,1587.8655172413796,87,0,1.0,0.09
镇江_宜宾,978820,12120,1615.2153465346498,0,606,0.0,0.00
海口_温州,17640,240,1470.0,0,12,0.0,1.00
淮安_南沙,62790,740,1697.027027027027,0,37,0.0,1.00
宁德_重庆,176809,1080,3274.2500000000027,0,54,0.0,1.00
日照_云浮,316497,4400,1438.624090909085,0,220,0.0,0.01
李锦记_新港,17390,3640,95.54999999999967,0,182,0.0,0.00
嘉兴_锦州,315,20,315.0,0,1,0.0,1.00
清远清新_洋浦港,1193,20,1193.85,0,1,0.0,1.00
黄骅_嘉兴,2238,20,2238.6,0,1,0.0,1.00
防城_上海,55790,3680,303.2103260869565,0,184,0.0,0.82
太仓_岳阳,323946,6720,1928.2515000000071,168,0,1.0,0.00
泰州_营口,-3507,420,-167.0,0,21,0.0,0.00
顺乐_太仓,9838,1060,307.45312500000006,21,11,0.65625,0.12
北海_常州,13669,940,290.8500000000002,0,47,0.0,1.00
丹东_太仓,153541,3240,947.7870370370372,0,162,0.0,0.00
钦州_唐山,72549,1520,967.3299999999998,1,74,0.013333333333333334,0.80
贵港_唐山,101822,1840,1131.3633333333341,2,88,0.022222222222222223,0.61
锦州_东江仓,381564,4120,2051.423387096771,20,166,0.10752688172043011,0.06
连云港_中山,91879,1260,2187.600000000001,21,21,0.5,0.52
宁德_神湾,101875,2140,952.1046728971977,0,107,0.0,1.00
曹妃甸_东江仓,3057,40,3057.6,1,0,1.0,1.00
唐山_肇庆（三榕）,84298,940,1793.578723404256,0,47,0.0,0.00
新港_梧州（李家庄）,199395,1980,2523.987341772151,20,59,0.25316455696202533,0.37
小铲滩_乐从,392445,9240,1698.9000000000049,231,0,1.0,1.00
烟台_龙通,140773,1680,2559.5181818181845,29,26,0.5272727272727272,0.29
宜宾_厦门,137392,1240,3522.8846153846152,23,16,0.5897435897435898,1.00
高明_海口,74912,3300,454.0136363636363,0,165,0.0,0.05
小铲滩_鱼珠,18687,440,1698.9,11,0,1.0,1.00
张家口_赤水,228690,4840,945.0,0,242,0.0,0.00
清远清新_小铲滩,26633,1040,918.3879310344828,23,6,0.7931034482758621,0.07
南沙_烟台,66526,2160,964.1462173913038,39,30,0.5652173913043478,0.12
花都巴江_乍浦,1533,100,306.6,0,5,0.0,0.00
三埠_海口,134494,2520,1120.7875,6,114,0.05,0.77
珠海（高栏）_青岛,13128,2900,168.30961538461528,67,11,0.8589743589743589,0.03
锦州_嘉兴,273156,3140,2038.4809701492516,23,111,0.17164179104477612,0.60
防城_唐山,70660,1260,1121.5999999999997,0,63,0.0,1.00
武林_连云港,150570,4000,752.8500000000028,0,200,0.0,1.00
东江仓_海口,35914,640,1122.31875,0,32,0.0,1.00
常州_营口,-44431,2200,-411.40555555555557,2,106,0.018518518518518517,0.00
唐山_四会,166032,1860,1785.2935483870997,0,93,0.0,0.02
双水小冈_连云港,29108,700,909.6281250000002,3,29,0.09375,0.97
高明_泰州,27224,1120,486.15000000000043,0,56,0.0,0.00
三水_海口,34235,580,1180.5258620689656,0,29,0.0,1.00
厦门_唐山,-6475,1160,-113.6026315789474,1,56,0.017543859649122806,0.07
荆州_黄埔旧港,45570,400,2278.5,0,20,0.0,1.00
三水_新港,37699,1900,471.23999999999995,15,65,0.1875,0.85
小塘西_铁山,36264,680,1066.6147058823526,0,34,0.0,1.00
新港_鸦岗,147706,1940,2637.618749999999,41,15,0.7321428571428571,0.43
马尾_南庄,44735,5120,174.74707031249932,0,256,0.0,0.02
江门亚太_新港,-18004,7240,-80.01933333333338,137,88,0.6088888888888889,0.00
营口_龙通,718816,7580,3558.496782178214,177,25,0.8762376237623762,0.15
肇庆（三榕）_宁波,76379,2720,565.7711111111113,1,134,0.007407407407407408,0.65
宜兴_石龙,40897,820,997.5,0,41,0.0,0.00
曹妃甸_九江（顺德）,18939,180,2104.433333333333,0,9,0.0,0.00
三水_连云港,7803,2160,84.82173913043478,16,76,0.17391304347826086,0.80
厦门_云浮,1961,40,980.7,0,2,0.0,1.00
宜昌_南通,17325,220,1575.0,0,11,0.0,0.00
唐山_南鲲,632371,5460,2316.380769230758,0,273,0.0,1.00
营口_常州,357162,4420,1684.7299528301885,9,203,0.04245283018867924,0.92
烟台_钦州,409857,3420,3332.170731707319,48,75,0.3902439024390244,0.75
茂名水东_唐山,6582,840,156.7249999999999,0,42,0.0,0.71
新港_勒流,46950,560,3353.625,14,0,1.0,1.00
肇庆（三榕）_大连,16759,340,985.8264705882352,0,17,0.0,0.94
镇江_唐山,21945,760,577.5,0,38,0.0,1.00
泰州_宜宾,47985,320,2999.0625,0,16,0.0,0.00
营口_双水小冈,203395,2520,1627.164,1,124,0.008,0.02
营口_黄石,314656,2920,2155.1825342465754,0,146,0.0,1.00
钦州_海口,280753,11180,506.77472924187845,5,549,0.009025270758122744,0.25
马尾_新港,1403,740,38.99583333333334,1,35,0.027777777777777776,0.17
日照_黄埔旧港,60718,540,2529.931250000001,3,21,0.125,0.92
秦皇岛_贵港,269143,3240,2803.5765625000004,66,30,0.6875,0.04
锦州_南庄,27993,320,1749.5625000000002,0,16,0.0,0.12
南通_泉州,113010,2420,991.3197368421053,7,107,0.06140350877192982,0.96
福清_石龙,54276,1700,638.5482352941169,0,85,0.0,0.96
新港_鹏成,302072,3380,1808.8167664670657,2,165,0.011976047904191617,0.02
小铲滩_顺乐,95138,2240,1698.899999999999,56,0,1.0,1.00
连云港_顺乐,33941,300,2262.75,0,15,0.0,0.07
日照_贵港,205859,2540,2573.2481249999983,47,33,0.5875,0.23
福清_南通,3796,100,759.36,0,5,0.0,0.80
丹东_长沙,199682,1420,2812.432394366198,0,71,0.0,0.83
海口_黄骅,117012,3940,774.9139072847682,46,105,0.304635761589404,0.58
威海_汕头,93208,980,2273.3780487804875,8,33,0.1951219512195122,0.85
江门亚太_镇江,11818,1940,231.74117647058824,46,5,0.9019607843137255,0.00
青岛_湛江,74186,1220,2181.961764705882,27,7,0.7941176470588235,0.38
南庄_洋浦港,54756,920,1190.3576086956525,0,46,0.0,1.00
龙口_南沙,260925,2500,2268.9130434782646,10,105,0.08695652173913043,1.00
莱州_小塘,29139,240,2428.2999999999997,0,12,0.0,1.00
阳江_泰州,75555,2060,733.552427184466,0,103,0.0,0.36
高明_太仓,27062,1960,276.15000000000043,0,98,0.0,0.00
福清_小塘西,38683,2360,327.82245762711784,0,118,0.0,0.25
顺德新港_大连,2871,100,574.35,0,5,0.0,0.00
唐山_湛江,320008,3640,2882.9594594594596,71,40,0.6396396396396397,0.41
泉州_镇江,56082,2020,555.2732673267317,0,101,0.0,0.89
漳州_宁波,-19700,1400,-307.81406250000003,6,58,0.09375,0.11
青岛_新会新港,196893,3480,2187.71,84,6,0.9333333333333333,0.16
珠海（高栏）_日照,-10787,4020,-64.59486826347299,34,133,0.20359281437125748,0.03
武汉_海口,241080,2160,2836.235294117647,23,62,0.27058823529411763,0.93
大连_花都巴江,13261,120,2210.25,0,6,0.0,1.00
宁波_黄骅,0,2640,0.0,0,132,0.0,0.98
漳州_花都（炭步）,1115,860,25.9325581395349,0,43,0.0,0.07
宁波_清远清新,267768,3920,1380.2520618556734,2,192,0.010309278350515464,0.76
赤水_宁波,17194,440,781.5818181818183,0,22,0.0,0.14
丹东_泰州,104370,1780,1172.6966292134832,0,89,0.0,1.00
宁德_厦门,92332,1920,961.8000000000017,0,96,0.0,1.00
福清_海口,118263,3360,985.5300000000008,48,72,0.4,0.68
梧州（李家庄）_乍浦,289684,4240,1366.4363207547153,0,212,0.0,0.79
贵港_芜湖,37073,560,1324.05,0,28,0.0,0.00
营口_小榄,56903,540,2709.7,6,15,0.2857142857142857,0.81
福清_东江仓,134877,7860,429.5476433121009,79,235,0.2515923566878981,0.20
肇庆（三榕）_合肥,26508,740,716.44054054054,0,37,0.0,0.05
新港_湛江海安,119692,1000,2393.853,0,50,0.0,0.52
南庄_秦皇岛,14358,1300,220.90384615384596,0,65,0.0,0.28
台山_营口,152213,5000,608.8530000000015,0,250,0.0,0.88
营口_九江（江西）,714888,7120,2036.7188034188025,5,346,0.014245014245014245,0.97
鸦岗_新港,66850,2780,805.4259036144582,56,27,0.6746987951807228,0.72
秦皇岛_汕头,174935,1900,2429.6562499999995,23,49,0.3194444444444444,0.46
北海_黄骅,57010,1760,647.849999999999,0,88,0.0,1.00
秦皇岛_花都巴江,403522,4480,1842.567808219178,5,214,0.0228310502283105,0.00
中山_乍浦,5418,160,677.25,0,8,0.0,0.00
三水_重庆,10564,220,960.3681818181817,0,11,0.0,1.00
