DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20,percent_40,Nomal_Rate,score
新港_常州,1429,20,1429.05,0,1,0.0,0.0,0.08601609956047214
梧州（李家庄）_潍坊,165973,3020,1099.1622516556315,0,151,0.0,0.02,0.08585928841682916
泰州_福清,162301,2940,1104.0928571428572,0,147,0.0,0.02,0.08576532648276865
钦州_如皋,49740,1060,938.501886792452,0,53,0.0,0.15,0.08566700650610284
秦皇岛_太仓,5649,80,1412.25,0,4,0.0,0.0,0.08557055137582797
虎门_营口,4570,440,253.925,4,14,0.2222222222222222,0.33,0.08554199867469905
神湾_日照,976,240,162.75,6,0,1.0,0.0,0.08553572181178563
桂平新龙_芜湖,67526,1020,1324.050000000001,0,51,0.0,0.0,0.0854826121529789
海口_防城,12400,1380,179.7173913043478,0,69,0.0,0.43,0.08535514503954404
湛江_南京,121078,4060,624.1184304123717,9,185,0.04639175257731959,0.14,0.08533046582032511
呼和浩特_四会永泰,161700,2800,1155.0,0,140,0.0,0.0,0.08523602076597166
日照_乐平,17982,260,1383.253846153846,0,13,0.0,0.0,0.08507689004613822
德庆_南京,1651,60,550.5500000000002,0,3,0.0,0.33,0.08505575097730392
厦门_潍坊,-35112,3840,-182.87500000000057,0,192,0.0,0.48,0.08501024554374315
武汉_如皋,12495,180,1388.333333333333,0,9,0.0,0.0,0.08498879176705224
泉州_连云港,217,40,108.675,0,2,0.0,0.5,0.08483561587089306
新港_扬州,126787,2100,1207.5,0,105,0.0,0.0,0.08478238407082779
宿迁_台山,1396,20,1396.5,0,1,0.0,0.0,0.08473412884586895
日照_四会,44044,660,1334.6772727272728,0,33,0.0,0.0,0.08460447896838501
惠州_梧州（李家庄）,29799,440,1354.5,0,22,0.0,0.0,0.08459277192276068
南通_武汉,8296,120,1382.8149999999996,0,6,0.0,0.0,0.08455533995992726
张家口_赤水,228690,4840,945.0,0,242,0.0,0.0,0.08431312203076324
乐平_武汉,4145,60,1381.8,0,3,0.0,0.0,0.08429925040937464
台山_秦皇岛,9718,740,262.6702702702702,0,37,0.0,0.41,0.0842869987777284
贵港_湛江,2765,40,1382.85,0,2,0.0,0.0,0.08426856626350505
宜兴_泉州,15393,380,810.1578947368422,0,19,0.0,0.21,0.08425292853511149
淮安_三埠,91323,1460,1251.0102739726026,0,73,0.0,0.0,0.08419080418354064
海口_营口,79688,2880,569.2049999999998,4,136,0.028571428571428567,0.2,0.0841414068806438
武汉_上海,166215,3060,1093.5197368421052,1,151,0.006578947368421052,0.0,0.08407087280575842
白坭_合肥,3265,200,326.55,0,10,0.0,0.4,0.08384285319904294
贵港_芜湖,37073,560,1324.05,0,28,0.0,0.0,0.08382573723553072
乐平_宁波,9941,460,451.88181818181823,1,21,0.045454545454545456,0.32,0.08380458979465041
阳江_新港,69458,2200,631.4413636363638,0,110,0.0,0.21,0.08376970017772525
清远清新_防城,47962,820,1169.8280487804873,0,41,0.0,0.05,0.0837632524910353
中山_唐山,252851,8020,633.7131578947384,2,397,0.005012531328320803,0.0,0.08375085265465705
武汉_长兴,5460,80,1365.0,0,4,0.0,0.0,0.08370962614495236
常熟_高明,1370,20,1370.25,0,1,0.0,0.0,0.08370028149538251
顺乐_烟台,25434,820,794.8171875,9,23,0.28125,0.06,0.08367732685909354
福清_九江（顺德）,-218592,17680,-247.27713800904945,0,884,0.0,0.0,0.08360411277567771
秦皇岛_扬州,10836,160,1354.5,0,8,0.0,0.0,0.08358423936431399
鸦岗_烟台,4273,140,712.25,1,5,0.16666666666666666,0.17,0.08357240281585662
岳阳_嘉兴,2730,40,1365.0,0,2,0.0,0.0,0.08356555006517426
桂平新龙_嘉兴,76667,1220,1256.85,0,61,0.0,0.0,0.08355634333462408
太仓_四会,1366,20,1366.05,0,1,0.0,0.0,0.08353486591930467
张家口_宁德,51681,800,1292.0250000000005,0,40,0.0,0.0,0.0834288999466059
青岛_马尾,100903,2560,800.8249999999998,2,124,0.015873015873015872,0.12,0.08337393055935881
江门亚太_上海,-24696,7560,-106.448275862069,146,86,0.6293103448275862,0.0,0.08328384434101707
张家港_珠海（高栏）,11198,360,746.55,3,12,0.2,0.13,0.08327571512593844
淮安_李锦记,75043,1200,1250.725,0,60,0.0,0.0,0.0832430742462882
日照_四会永泰,30308,460,1317.75,0,23,0.0,0.0,0.08321742367196872
宁波_中山,132537,6240,458.606574394464,23,266,0.07958477508650519,0.09,0.0832021647262463
南京_漳州,17238,300,1149.26,0,15,0.0,0.07,0.08311019782586732
四会永泰_小铲滩,8216,200,821.6250000000003,0,10,0.0,0.2,0.08304121422921729
上海_中山,44658,740,1206.9891891891887,0,37,0.0,0.03,0.08290867924776828
唐山_上海,2692,40,1346.1,0,2,0.0,0.0,0.08282117997282401
新会新港_黄骅,110,40,110.25,1,0,1.0,0.0,0.08274764671192224
赤水_泉州,5470,160,683.8125,0,8,0.0,0.25,0.08254443955938534
塘源_广利港,5340,80,1335.0749999999996,0,4,0.0,0.0,0.0825310401653978
宜兴_漳州,1338,20,1338.75,0,1,0.0,0.0,0.08245966467479877
江门亚太_太仓,-4343,4340,-35.89958677685951,96,25,0.7933884297520661,0.0,0.08243845104777295
宁德_烟台,16476,800,411.9150000000003,0,40,0.0,0.33,0.08226106597949638
江门亚太_新港,-18004,7240,-80.01933333333338,137,88,0.6088888888888889,0.0,0.08217964788548555
新港_常熟,1331,20,1331.4,0,1,0.0,0.0,0.08217018741666256
淮安_双水小冈,55044,880,1251.003409090909,0,44,0.0,0.0,0.08210143065572006
赤水_乍浦,4011,100,802.2,0,5,0.0,0.2,0.08191597699041206
高明_泉州,1546,140,386.6625,3,1,0.75,0.0,0.08184424951198974
鄂尔多斯_厦门,61656,1000,1233.1200000000003,0,50,0.0,0.0,0.08182932689100478
马鞍山_黄埔旧港,237879,6740,705.8741839762625,0,337,0.0,0.0,0.0817388466267354
罗源_新港,79249,1320,1200.7545454545468,0,66,0.0,0.0,0.08170723307478744
上海_高明,2635,40,1317.75,0,2,0.0,0.0,0.08170462483429866
阳江_福清,13020,200,1302.0,0,10,0.0,0.0,0.08166062074311918
海安_虎门,2631,40,1315.65,0,2,0.0,0.0,0.08162191704625976
淮安_鹤山,46297,740,1251.2878378378375,0,37,0.0,0.0,0.08160836650626488
宿迁_南沙,2625,40,1312.5,0,2,0.0,0.0,0.08149785536420139
深圳（大铲湾）_温州,20580,320,1286.25,0,16,0.0,0.0,0.08147254057216165
钦州_太仓,39110,2420,365.51775700934564,14,93,0.1308411214953271,0.22,0.08146268603001039
长兴_成都,37800,600,1260.0,0,30,0.0,0.0,0.0814472257801219
淮安_台山,28035,440,1274.3181818181818,0,22,0.0,0.0,0.08143483819763846
惠州_云浮,105294,1840,1144.5,0,92,0.0,0.0,0.08136465591110267
张家口_肇庆（三榕）,215040,5120,840.0,0,256,0.0,0.0,0.08118626518726416
罗源_青岛,90909,1560,1165.5,0,78,0.0,0.0,0.08118320123304511
防城_铜陵,95866,1660,1155.0126506024108,0,83,0.0,0.0,0.08113035073198281
柳州武宣_黄骅,15410,280,1100.775,0,14,0.0,0.07,0.08112859449880361
贵港_镇江,7772,120,1295.35,0,6,0.0,0.0,0.08111056058810644
阳江_厦门,2604,40,1302.0,0,2,0.0,0.0,0.08108431642400678
大连_神湾,32678,520,1256.8499999999995,0,26,0.0,0.0,0.08103501193850729
厦门_南庄,2387,240,198.975,0,12,0.0,0.42,0.08099243115545693
三水_小铲滩,18727,500,814.2521739130436,2,21,0.08695652173913042,0.13,0.0809524955282425
淮安_石龙,10290,160,1286.25,0,8,0.0,0.0,0.08089623625304924
三埠_宜昌,3881,60,1293.95,0,3,0.0,0.0,0.08083930794308
淮安_四会,15309,240,1275.75,0,12,0.0,0.0,0.08077084947241087
淮安_珠海（高栏）,8946,180,994.0,0,9,0.0,0.11,0.0806231071241892
高明_烟台,6416,300,583.3227272727273,4,7,0.3636363636363637,0.09,0.08052367748142832
鄂尔多斯_泉州,73646,1260,1169.0000000000002,0,63,0.0,0.0,0.08024047694810756
张家口_四会永泰,202440,4820,840.0,0,241,0.0,0.0,0.0801056945889284
珠海（高栏）_宜兴,3820,60,1273.65,0,3,0.0,0.0,0.08003979932537049
江阴_湛江,16285,260,1252.7307692307693,0,13,0.0,0.0,0.07993628291264257
淮安_成都,10080,160,1260.0,0,8,0.0,0.0,0.0798623889025628
海安_南庄,2541,40,1270.5,0,2,0.0,0.0,0.07984369960342307
曹妃甸_上海,2527,40,1263.675,0,2,0.0,0.0,0.0795748992922966
徐州_南庄,2520,40,1260.0,0,2,0.0,0.0,0.07943016066322849
黄石_嘉兴,1260,20,1260.0,0,1,0.0,0.0,0.07935812262333944
如皋_武汉,1260,20,1260.0,0,1,0.0,0.0,0.07935812262333944
宿迁_三埠,9975,160,1246.875,0,8,0.0,0.0,0.07934546522731958
海口_南沙,10080,500,438.2608695652174,2,21,0.08695652173913042,0.26,0.07933920547849233
防城_淮安,8724,140,1246.35,0,7,0.0,0.0,0.0792527502404208
武汉_南通,12390,200,1239.0,0,10,0.0,0.0,0.07917938710195171
淮安_顺德新港,4998,80,1249.5,0,4,0.0,0.0,0.07916069780281203
龙通_防城,108721,2040,1065.8941176470594,0,102,0.0,0.0,0.07898917028320318
宜兴_厦门,182708,4920,745.7485714285713,1,244,0.004081632653061225,0.02,0.07898219157500258
呼和浩特_宁波,2492,40,1246.35,0,2,0.0,0.0,0.07889256004097552
武汉_新港,3402,140,486.0,0,7,0.0,0.29,0.07874162327118774
高明_宁波,90308,8000,226.33684210526198,1,398,0.0025062656641604013,0.11,0.07867763201854201
丹东_太仓,153541,3240,947.7870370370372,0,162,0.0,0.0,0.07865984534845631
南昌_太仓,24150,400,1207.5,0,20,0.0,0.0,0.07865915068025851
防城_新港,26962,2300,234.46043478260862,0,115,0.0,0.31,0.07864493108234757
武汉_江阴,20580,340,1210.5882352941173,0,17,0.0,0.0,0.07856466566064858
安庆_福清,29872,500,1194.9,0,25,0.0,0.0,0.07852309415147027
小塘西_连云港,-164,160,-32.969999999999985,3,2,0.6,0.2,0.07839920380700251
梧州（李家庄）_宁德,4914,80,1228.5,0,4,0.0,0.0,0.07833361992242287
铁山_顺乐,188415,5560,695.2588560885597,7,264,0.025830258302583026,0.0,0.07832587173683472
高明_合肥,1229,20,1229.55,0,1,0.0,0.0,0.07815885969677516
珠海（高栏）_小铲滩,60649,1560,777.5519230769238,0,78,0.0,0.12,0.07808399774911241
徐州_乐平,21535,360,1196.4166666666667,0,18,0.0,0.0,0.07807856127471947
连云港_上海,-72471,5600,-517.6500000000003,140,0,1.0,0.0,0.07804459317744247
芜湖_石龙,2448,40,1224.3,0,2,0.0,0.0,0.07802412826656693
营口_徐州,1218,20,1218.0,0,1,0.0,0.0,0.07770396686256113
张家口_高明,140910,2980,945.7046979865773,0,149,0.0,0.0,0.07764133861236978
嘉兴_虎门,1214,20,1214.85,0,1,0.0,0.0,0.07757990518050276
赤水_温州,4825,80,1206.45,0,4,0.0,0.0,0.07746518814801424
岳阳_泰州,36960,640,1155.0,0,32,0.0,0.0,0.07745591245795423
小铲滩_镇江,47160,4800,275.7938596491225,69,102,0.4035087719298245,0.0,0.07742311530940264
清远清新_厦门,7719,260,593.8153846153848,0,13,0.0,0.23,0.07733012388104746
蚌埠_泉州,114712,2300,997.5,0,115,0.0,0.0,0.07723198566582673
钦州_秦皇岛,38256,2020,378.77970297029685,0,101,0.0,0.25,0.07723036397304311
紫金村_广利港,27871,480,1161.2999999999995,0,24,0.0,0.0,0.07712773150295855
武汉_泰州,11865,200,1186.5,0,10,0.0,0.0,0.07711169240097884
泉州_大连,3337,360,196.34999999999997,1,16,0.05882352941176471,0.35,0.07707509818915434
鱼珠_烟台,87293,3740,559.5759615384618,31,125,0.1987179487179487,0.02,0.0768589270597103
武汉_常州,3570,60,1190.0,0,3,0.0,0.0,0.07674527243515368
武汉_铜陵,15225,260,1171.1538461538462,0,13,0.0,0.0,0.07672340345420776
阳江_青岛,386,180,42.93333333333332,0,9,0.0,0.44,0.07666066889678702
神湾_大连,1141,60,570.675,1,1,0.5,0.0,0.07665336727934352
江阴_昆明,23100,400,1155.0,0,20,0.0,0.0,0.07659145597928563
厦门_顺乐,1075,100,358.4000000000001,2,1,0.6666666666666666,0.0,0.07653706445152125
高明_连云港,231,10720,0.44083969465646816,12,512,0.022900763358778626,0.07,0.07650914056178527
小塘_小铲滩,8737,240,728.0875000000002,0,12,0.0,0.17,0.07645634758342869
福清_小塘西,38683,2360,327.8224576271178,0,118,0.0,0.25,0.07644807681930427
顺乐_连云港,-10528,1580,-150.40499999999992,9,61,0.12857142857142856,0.4,0.07627733840657744
赤水_宁波,17194,440,781.5818181818182,0,22,0.0,0.14,0.0762385835677802
漳州_南昌,191107,6420,595.3500000000024,0,321,0.0,0.0,0.07623328047351888
鱼珠_外沙,3528,60,1176.0,0,3,0.0,0.0,0.07619388718156091
云浮_防城,4687,80,1171.8,0,4,0.0,0.0,0.07610050964537214
岳阳_南京,15015,260,1155.0,0,13,0.0,0.0,0.07608718970006227
塘源_烟台,3515,60,1171.8,0,3,0.0,0.0,0.07602847160548308
锦州_青岛,50232,920,1092.0,0,46,0.0,0.0,0.07598321137523346
四会_南昌,2333,40,1166.55,0,2,0.0,0.0,0.07574966409549674
岳阳_江阴,6930,120,1155.0,0,6,0.0,0.0,0.07558292342083892
武汉_太仓,18165,320,1135.3125,0,16,0.0,0.0,0.07552791830686459
岳阳_南通,5775,100,1155.0,0,5,0.0,0.0,0.07551088538094987
宜兴_汕头,27711,540,1065.8307692307692,1,25,0.038461538461538464,0.0,0.07545305310485656
丹东_宜兴,1160,20,1160.25,0,1,0.0,0.0,0.07542950269149096
南京_武汉,3465,60,1155.0,0,3,0.0,0.0,0.07536680930117176
顺德新港_烟台,42144,820,1053.6225,1,39,0.025,0.0,0.07532653634937703
岳阳_常熟,2310,40,1155.0,0,2,0.0,0.0,0.07529477126128271
武汉_张家港,2310,40,1155.0,0,2,0.0,0.0,0.07529477126128271
常熟_九江（江西）,2310,40,1155.0,0,2,0.0,0.0,0.07529477126128271
岳阳_镇江,2310,40,1155.0,0,2,0.0,0.0,0.07529477126128271
湛江_鹏成,156366,8760,357.0,0,438,0.0,0.0,0.07527439719812075
南昌_曹妃甸,1155,20,1155.0,0,1,0.0,0.0,0.07522273322139367
岳阳_常州,1155,20,1155.0,0,1,0.0,0.0,0.07522273322139367
常州_武汉,1155,20,1155.0,0,1,0.0,0.0,0.07522273322139367
珠海（高栏）_长兴,1145,20,1145.55,0,1,0.0,0.0,0.07485054817521854
厦门_湛江,21010,920,466.90000000000015,1,44,0.022222222222222227,0.22,0.07477385980231628
珠海（高栏）_常州,97963,10480,186.9524999999995,0,524,0.0,0.0,0.07477240549212788
勒流_防城,45847,860,1066.2139534883725,0,43,0.0,0.0,0.0747515225559257
宁波_双水小冈,11881,260,913.9846153846156,0,13,0.0,0.08,0.07471488048821136
泰州_武汉,16695,300,1113.0,0,15,0.0,0.0,0.07457711001906205
泰州_锦州,8137,380,428.2894736842105,0,19,0.0,0.26,0.07428817023645608
防城_乍浦,128377,5940,432.2464646464652,0,297,0.0,0.06,0.07417059007312542
常州_高明,62951,1240,1015.3499999999989,0,62,0.0,0.0,0.0741169857500378
东莞海腾_新港,1995,120,498.75,2,2,0.5,0.0,0.07403673965867781
张家口_白坭,115290,2620,880.0763358778626,0,131,0.0,0.0,0.07375990310263889
黄埔旧港_上海,20507,1040,427.24062499999985,4,44,0.08333333333333333,0.19,0.0735691170029573
防城_安庆,2219,40,1109.85,0,2,0.0,0.0,0.07351655381844602
紫金村_小铲滩,3323,60,1107.75,0,3,0.0,0.0,0.07350588407029615
神湾_威海,1107,20,1107.75,0,1,0.0,0.0,0.07336180799051806
清远清新_烟台,14839,520,570.7557692307694,0,26,0.0,0.19,0.07329842326556242
钦州_合肥,54416,1180,922.309322033898,0,59,0.0,0.03,0.07328149607217195
徐州_石龙,2205,40,1102.5,0,2,0.0,0.0,0.07322707656030983
虎门_芜湖,32345,1320,513.4166666666663,3,60,0.047619047619047616,0.16,0.07319094946054658
龙通_日照,453,560,20.618181818181807,6,16,0.2727272727272727,0.27,0.07315006243228565
宜昌_大丰,3290,60,1096.9,0,3,0.0,0.0,0.07307856049876175
南庄_烟台,51242,2040,502.3735294117642,0,102,0.0,0.16,0.0730351029654271
荆州_大丰,4368,80,1092.0,0,4,0.0,0.0,0.07295761369989336
漳州_锦州,445,320,40.472727272727276,5,6,0.4545454545454545,0.18,0.07276893413143953
张家港_武汉,51030,1020,1000.5882352941176,0,51,0.0,0.0,0.07274318021298475
汕头_钦州,940,60,470.4,1,1,0.5,0.0,0.0727040704004853
铁山_营口,4664,480,194.3375,0,24,0.0,0.33,0.07253924126887293
肇庆（三榕）_防城,12780,240,1065.05,0,12,0.0,0.0,0.07247250140583968
武汉_南京,21000,400,1050.0,0,20,0.0,0.0,0.07245606657733984
高明_南京,145670,5960,488.82785234899063,0,298,0.0,0.02,0.07241106688494219
镇江_武汉,37642,740,1017.3648648648648,0,37,0.0,0.0,0.0723953895224165
庙沙围_宁波,158938,5800,548.0637931034465,0,290,0.0,0.0,0.07213775000973707
双水小冈_防城,6399,120,1066.625,0,6,0.0,0.0,0.07210230400753455
小塘西_长兴,5328,100,1065.75,0,5,0.0,0.0,0.07199580438929595
顺德新港_新港,56178,3340,390.12604166666586,23,121,0.1597222222222222,0.07,0.07192424630853805
张家港_海口,1071,20,1071.0,0,1,0.0,0.0,0.07191442169983706
宜兴_石龙,40897,820,997.5,0,41,0.0,0.0,0.07190117071403701
宁德_上海,18692,360,1038.4500000000003,0,18,0.0,0.0,0.07185709766334772
朔州_三埠,26617,520,1023.75,0,26,0.0,0.0,0.0718544474661877
肇庆（新港）_防城,2129,40,1064.7,0,2,0.0,0.0,0.07173833637560935
湛江_张家港,35138,700,1003.9499999999994,0,35,0.0,0.0,0.07172297353796507
漳州_勒流,632,60,210.70000000000005,0,3,0.0,0.33,0.07167087394633942
乐从_防城,1064,20,1064.7,0,1,0.0,0.0,0.0716662983357203
珠海（高栏）_芜湖,1063,20,1063.65,0,1,0.0,0.0,0.07162494444170084
鸦岗_防城,1063,20,1063.65,0,1,0.0,0.0,0.07162494444170084
南通_台山,2121,40,1060.5,0,2,0.0,0.0,0.07157292079953152
福清_太仓,42370,1960,529.6278750000004,18,62,0.225,0.03,0.07156035396684766
黄石_南通,7350,140,1050.0,0,7,0.0,0.0,0.07151957205878218
朔州_台山,44992,920,978.0978260869563,0,46,0.0,0.0,0.07149721287181837
神湾_唐山,31157,620,1005.087096774194,0,31,0.0,0.0,0.07147960554935164
南庄_秦皇岛,14358,1300,220.90384615384602,0,65,0.0,0.28,0.07146410744082911
上海_合肥,6300,120,1050.0,0,6,0.0,0.0,0.07144753401889313
上海_黄石,6300,120,1050.0,0,6,0.0,0.0,0.07144753401889313
罗源_营口,54523,1140,956.5500000000008,0,57,0.0,0.0,0.071440977485503
宁德_云浮,139081,4020,691.9499999999988,0,201,0.0,0.0,0.0713932739366228
绍兴_厦门,130095,3540,735.0,0,177,0.0,0.0,0.07135987063408342
太仓_昆明,4200,80,1050.0,0,4,0.0,0.0,0.07130345793911504
汕头_秦皇岛,-523,760,-18.067241379310342,9,20,0.3103448275862069,0.24,0.07113004372017087
防城_洋浦港,137077,7460,367.5,0,373,0.0,0.0,0.07100546354552706
张家口_梧州（李家庄）,52920,1120,945.0,0,56,0.0,0.0,0.07091404661139988
塘源_宁波,5786,160,723.3187500000001,0,8,0.0,0.12,0.07090537982186744
宜昌_锦州,25935,520,997.5,0,26,0.0,0.0,0.07082060011570125
宁波_潍坊,1092,120,182.0,0,6,0.0,0.33,0.0707566482961414
安庆_泉州,114985,3380,680.387573964497,0,169,0.0,0.02,0.07066267443076373
阳江_连云港,-516,40,-258.29999999999995,0,2,0.0,0.5,0.07038242991109257
紫金村_潍坊,44513,940,947.0999999999992,0,47,0.0,0.0,0.0703484120404373
肇庆（三榕）_烟台,12813,460,610.15,2,19,0.09523809523809523,0.1,0.07012740899752272
乍浦_梧州（李家庄）,2041,40,1020.6,0,2,0.0,0.0,0.07000147282679212
常州_中山,4061,80,1015.35,0,4,0.0,0.0,0.06993877943647295
江阴_乐从,2037,40,1018.5,0,2,0.0,0.0,0.0699187650387532
董家口_漳州,75277,9420,159.82515923566837,0,471,0.0,0.0,0.06988598825896264
如皋_营口,210,160,26.25,0,8,0.0,0.38,0.06984156342969992
钦州_南通,15010,640,469.0875,0,32,0.0,0.19,0.06972648118974344
中山_大连,10114,480,561.925,6,12,0.3333333333333333,0.0,0.0697215503335181
三水_乍浦,1012,20,1012.2,0,1,0.0,0.0,0.0695986036347474
龙通_唐山,52595,3680,295.4806179775286,6,172,0.033707865168539325,0.13,0.06938701730939792
乍浦_三埠,1004,20,1004.85,0,1,0.0,0.0,0.06930912637661121
张家口_三水,74760,1780,840.0,0,89,0.0,0.0,0.06915591252579276
武汉_大连,16464,620,531.0967741935483,0,31,0.0,0.16,0.06905165739101964
德庆_珠海（高栏）,105697,8060,262.27593052109177,0,403,0.0,0.0,0.06902239043979207
呼和浩特_上海,19110,400,955.5,0,20,0.0,0.0,0.06873421611558865
南沙_防城,27392,640,856.0125,0,32,0.0,0.03,0.06872539113591364
钦州_温州,25739,600,857.99,0,30,0.0,0.03,0.06865919822320551
钦州_芜湖,3927,80,981.75,0,4,0.0,0.0,0.06861545482785028
防城_扬州,2317,100,463.47,0,5,0.0,0.2,0.06857521077973498
台山_九江（江西）,1959,40,979.65,0,2,0.0,0.0,0.06838867096003326
顺乐_青岛,-932,180,-133.2,2,5,0.2857142857142857,0.29,0.0683844315634913
新会新港_乍浦,980,20,980.7,0,1,0.0,0.0,0.06835798681416368
宜兴_惠州,23362,500,934.5,0,25,0.0,0.0,0.06826732843464474
张家口_新会新港,63000,1500,840.0,0,75,0.0,0.0,0.06814737996734604
常熟_武汉,30240,660,916.3636363636364,0,33,0.0,0.0,0.06812933822069378
海口_如皋,5777,120,962.85,0,6,0.0,0.0,0.06801516081527814
武林_东江仓,99288,7880,252.0,0,394,0.0,0.0,0.06796933404105678
阳江_烟台,2901,60,967.05,0,3,0.0,0.0,0.06796446227168883
曹妃甸_厦门,1934,40,967.05,0,2,0.0,0.0,0.06789242423179978
宁波_三水,3878,180,484.8375,1,7,0.125,0.12,0.06765991468258714
惠州_小铲滩,960,20,960.75,0,1,0.0,0.0,0.06757226282779398
张家口_台山,56280,1340,840.0,0,67,0.0,0.0,0.06757107564823364
高明_青岛,-1118,140,-159.75,0,7,0.0,0.43,0.06751897844922121
肇庆（新港）_营口,575,120,95.9,0,6,0.0,0.33,0.06736562898654586
宁德_青岛,21048,460,915.1434782608696,0,23,0.0,0.0,0.0673609023085949
宁波_南庄,26640,1440,403.64545454545447,6,60,0.09090909090909093,0.12,0.06734377183001698
宜兴_鹤山,18375,400,918.75,0,20,0.0,0.0,0.06728682982490763
上海_马鞍山,3780,80,945.0,0,4,0.0,0.0,0.06716806853716926
马鞍山_上海,3780,80,945.0,0,4,0.0,0.0,0.06716806853716926
上海_铜陵,2835,60,945.0,0,3,0.0,0.0,0.0670960304972802
张家口_南鲲,50400,1200,840.0,0,60,0.0,0.0,0.0670668093690103
钦州_南京,118551,6120,387.4225490196077,0,306,0.0,0.0,0.06696355771177433
双水小冈_曹妃甸,10985,600,366.1700000000001,0,30,0.0,0.2,0.06654403426449149
鹏成_防城,13596,300,906.4300000000003,0,15,0.0,0.0,0.06644142060230074
张家口_小塘,42000,1000,840.0,0,50,0.0,0.0,0.06634642897011979
大连_扬州,3696,80,924.0,0,4,0.0,0.0,0.0663409906567801
新会新港_烟台,1852,40,926.1,0,2,0.0,0.0,0.06627962236504091
南庄_九江（江西）,4602,100,920.43,0,5,0.0,0.0,0.066272425457003
宁德_湛江,926,20,926.1,0,1,0.0,0.0,0.06620758432515186
张家口_珠海（高栏）,40320,960,840.0,0,48,0.0,0.0,0.0662023528903417
珠海（高栏）_扬州,58486,8660,135.0720000000001,0,433,0.0,0.0,0.06617364795872291
漳州_九江（江西）,114107,5640,404.6372340425532,0,282,0.0,0.0,0.06591263928778686
小铲滩_张家港,32319,760,850.5,0,38,0.0,0.0,0.06589551143164576
张家口_四会,36120,860,840.0,0,43,0.0,0.0,0.06584216269089643
虎门_长兴,913,20,913.5,0,1,0.0,0.0,0.06571133759691838
安庆_厦门,38444,1080,711.9388888888889,0,54,0.0,0.04,0.06565093768500657
曹妃甸_泉州,911,20,911.4,0,1,0.0,0.0,0.06562862980887947
肇庆（三榕）_合肥,26508,740,716.44054054054,0,37,0.0,0.05,0.06561858703100215
厦门_深圳（大铲湾）,5857,420,292.8975,1,19,0.05,0.2,0.06543987933449888
鹤山_营口,-130567,12240,-213.69476268412643,1,610,0.0016366612111292965,0.0,0.06541193812748691
长沙_青岛,27893,660,845.25,0,33,0.0,0.0,0.06532855176210324
深圳（大铲湾）_唐山,61312,6380,199.06704545454502,11,297,0.03571428571428571,0.03,0.06526244886613083
德庆_温州,901,20,901.95,0,1,0.0,0.0,0.06525644476270434
常熟_黄埔旧港,90303,3240,564.3946875,2,158,0.0125,0.01,0.06518256764309864
石龙_唐山,81037,3900,415.5792307692321,0,195,0.0,0.05,0.06515127664886455
宜兴_深圳（大铲湾）,51641,1380,748.4217391304347,0,69,0.0,0.01,0.06512337297135817
南庄_泰州,132,60,44.1,0,3,0.0,0.33,0.06510938942858546
漳州_贵港,18710,500,748.44,0,25,0.0,0.04,0.06499941841439683
张家口_福清,26040,620,840.0,0,31,0.0,0.0,0.06497770621222783
海口_深圳（大铲湾）,19299,4280,118.39877300613495,51,112,0.3128834355828221,0.0,0.06494678279990161
四会_黄骅,2052,320,146.625,2,12,0.14285714285714285,0.21,0.06484665345604301
防城_烟台,6704,340,394.3676470588235,0,17,0.0,0.18,0.06468809451552304
高明_海口,74912,3300,454.0136363636363,0,165,0.0,0.05,0.06450386148614719
云浮_锦州,4405,220,400.5272727272728,0,11,0.0,0.18,0.06449846104484834
高明_南通,96355,3920,491.6089285714274,0,196,0.0,0.01,0.06415771856041398
赤水_烟台,3460,80,865.2,0,4,0.0,0.0,0.06402517259169048
小塘西_烟台,61366,1720,713.5604651162797,0,86,0.0,0.0,0.06396002019141048
花都巴江_烟台,18296,700,538.125,1,33,0.029411764705882356,0.09,0.06394102560589583
江阴_虎门,863,20,863.1,0,1,0.0,0.0,0.0637263506839844
绍兴_珠海（高栏）,2572,60,857.5,0,3,0.0,0.0,0.06364987266232539
厦门_北海,10080,240,840.0,0,12,0.0,0.0,0.06360898345433588
清远清新_黄骅,8585,660,260.1772727272726,0,33,0.0,0.21,0.06360066075513991
安庆_惠州,29242,740,790.3378378378377,0,37,0.0,0.0,0.06345400703172292
安庆_营口,17220,1220,282.29508196721315,0,61,0.0,0.18,0.0634438282903677
洋浦港_宁波,40045,6160,145.62163636363644,33,242,0.12,0.0,0.06341638682413986
南庄_合肥,5800,200,580.0200000000002,0,10,0.0,0.1,0.06337568321534005
钦州_外沙,16380,400,819.0,0,20,0.0,0.0,0.06335820989305914
李锦记_太仓,16858,8920,37.799999999999685,0,446,0.0,0.0,0.063279117735318
防城_南京,3325,140,475.05,0,7,0.0,0.14,0.06308536123355624
张家口_云浮,3360,80,840.0,0,4,0.0,0.0,0.06303267913522348
高明_唐山,58004,4340,267.30000000000086,0,217,0.0,0.07,0.06292618629354985
嘉兴_太仓,840,20,840.0,0,1,0.0,0.0,0.06281656501555632
石龙_徐州,4914,120,819.0,0,6,0.0,0.0,0.06234967733461243
江门亚太_日照,-27104,4560,-174.86903225806458,73,82,0.4709677419354839,0.0,0.06208795956307369
赤水_锦州,1638,40,819.0,0,2,0.0,0.0,0.062061525175056226
