,before_days,average_count,num,SVVD,FLOW
0,0.0,0.0,large,IC10-QNV-151 S,新港_南沙
1,1.0,0.0,large,IC10-QNV-151 S,新港_南沙
2,2.0,0.0,large,IC10-QNV-151 S,新港_南沙
3,3.0,0.0,large,IC10-QNV-151 S,新港_南沙
4,4.0,0.0,large,IC10-QNV-151 S,新港_南沙
5,5.0,0.0,large,IC10-QNV-151 S,新港_南沙
6,6.0,0.0,large,IC10-QNV-151 S,新港_南沙
7,7.0,0.0,large,IC10-QNV-151 S,新港_南沙
8,9.0,283.97727272727275,large,IC10-QNV-151 S,新港_南沙
9,14.0,264.8863636363636,large,IC10-QNV-151 S,新港_南沙
10,15.0,785.4954545454547,large,IC10-QNV-151 S,新港_南沙
0,0.0,0.0,large,IC10-R27-061 S,新港_南沙
1,1.0,0.0,large,IC10-R27-061 S,新港_南沙
2,2.0,0.0,large,IC10-R27-061 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-R27-061 S,新港_南沙
4,4.0,192.62727272727273,large,IC10-R27-061 S,新港_南沙
5,5.0,0.0,large,IC10-R27-061 S,新港_南沙
6,6.0,0.0,large,IC10-R27-061 S,新港_南沙
7,7.0,0.0,large,IC10-R27-061 S,新港_南沙
8,8.0,173.53636363636363,large,IC10-R27-061 S,新港_南沙
9,9.0,740.67,large,IC10-R27-061 S,新港_南沙
10,14.0,264.8863636363636,large,IC10-R27-061 S,新港_南沙
11,15.0,785.4954545454547,large,IC10-R27-061 S,新港_南沙
0,0.0,0.0,large,IC10-R3N-080 S,新港_南沙
1,1.0,0.0,large,IC10-R3N-080 S,新港_南沙
2,2.0,0.0,large,IC10-R3N-080 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-R3N-080 S,新港_南沙
4,4.0,192.62727272727273,large,IC10-R3N-080 S,新港_南沙
5,5.0,0.0,large,IC10-R3N-080 S,新港_南沙
6,6.0,0.0,large,IC10-R3N-080 S,新港_南沙
7,7.0,0.0,large,IC10-R3N-080 S,新港_南沙
8,8.0,173.53636363636363,large,IC10-R3N-080 S,新港_南沙
9,9.0,740.67,large,IC10-R3N-080 S,新港_南沙
10,10.0,0.0,large,IC10-R3N-080 S,新港_南沙
11,11.0,1160.8227272727272,large,IC10-R3N-080 S,新港_南沙
12,14.0,264.8863636363636,large,IC10-R3N-080 S,新港_南沙
13,15.0,785.4954545454547,large,IC10-R3N-080 S,新港_南沙
0,0.0,0.0,large,IC10-QB3-055 S,新港_南沙
1,1.0,0.0,large,IC10-QB3-055 S,新港_南沙
2,2.0,0.0,large,IC10-QB3-055 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-QB3-055 S,新港_南沙
4,4.0,192.62727272727273,large,IC10-QB3-055 S,新港_南沙
5,5.0,0.0,large,IC10-QB3-055 S,新港_南沙
6,6.0,0.0,large,IC10-QB3-055 S,新港_南沙
7,7.0,506.93522727272733,large,IC10-QB3-055 S,新港_南沙
8,8.0,760.5818181818181,large,IC10-QB3-055 S,新港_南沙
9,9.0,1194.7759090909092,large,IC10-QB3-055 S,新港_南沙
10,10.0,192.62727272727273,large,IC10-QB3-055 S,新港_南沙
11,11.0,1160.8227272727272,large,IC10-QB3-055 S,新港_南沙
12,14.0,264.8863636363636,large,IC10-QB3-055 S,新港_南沙
13,15.0,785.4954545454547,large,IC10-QB3-055 S,新港_南沙
14,17.0,196.9772727272728,large,IC10-QB3-055 S,新港_南沙
15,18.0,245.79545454545453,large,IC10-QB3-055 S,新港_南沙
0,0.0,0.0,large,IC10-Q40-105 S,新港_南沙
1,1.0,0.0,large,IC10-Q40-105 S,新港_南沙
2,2.0,0.0,large,IC10-Q40-105 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-Q40-105 S,新港_南沙
4,4.0,192.62727272727273,large,IC10-Q40-105 S,新港_南沙
5,5.0,0.0,large,IC10-Q40-105 S,新港_南沙
6,6.0,0.0,large,IC10-Q40-105 S,新港_南沙
7,7.0,506.93522727272733,large,IC10-Q40-105 S,新港_南沙
8,8.0,760.5818181818181,large,IC10-Q40-105 S,新港_南沙
9,9.0,1194.7759090909092,large,IC10-Q40-105 S,新港_南沙
10,10.0,192.62727272727273,large,IC10-Q40-105 S,新港_南沙
11,11.0,1160.8227272727272,large,IC10-Q40-105 S,新港_南沙
12,12.0,0.0,large,IC10-Q40-105 S,新港_南沙
13,13.0,192.62727272727273,large,IC10-Q40-105 S,新港_南沙
14,14.0,548.8636363636364,large,IC10-Q40-105 S,新港_南沙
15,15.0,785.4954545454547,large,IC10-Q40-105 S,新港_南沙
16,17.0,196.9772727272728,large,IC10-Q40-105 S,新港_南沙
17,18.0,245.79545454545453,large,IC10-Q40-105 S,新港_南沙
0,0.0,0.0,large,IC10-R3N-081 S,新港_南沙
1,1.0,0.0,large,IC10-R3N-081 S,新港_南沙
2,2.0,0.0,large,IC10-R3N-081 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-R3N-081 S,新港_南沙
4,4.0,192.62727272727273,large,IC10-R3N-081 S,新港_南沙
5,5.0,0.0,large,IC10-R3N-081 S,新港_南沙
6,6.0,0.0,large,IC10-R3N-081 S,新港_南沙
7,7.0,506.93522727272733,large,IC10-R3N-081 S,新港_南沙
8,8.0,3248.7000000000003,large,IC10-R3N-081 S,新港_南沙
9,9.0,1194.7759090909092,large,IC10-R3N-081 S,新港_南沙
10,10.0,192.62727272727273,large,IC10-R3N-081 S,新港_南沙
11,11.0,1160.8227272727272,large,IC10-R3N-081 S,新港_南沙
12,12.0,0.0,large,IC10-R3N-081 S,新港_南沙
13,13.0,486.15,large,IC10-R3N-081 S,新港_南沙
14,14.0,548.8636363636364,large,IC10-R3N-081 S,新港_南沙
15,15.0,785.4954545454547,large,IC10-R3N-081 S,新港_南沙
16,17.0,196.9772727272728,large,IC10-R3N-081 S,新港_南沙
17,18.0,245.79545454545453,large,IC10-R3N-081 S,新港_南沙
0,0.0,0.0,large,IC10-R27-062 S,新港_南沙
1,1.0,0.0,large,IC10-R27-062 S,新港_南沙
2,2.0,0.0,large,IC10-R27-062 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-R27-062 S,新港_南沙
4,4.0,192.62727272727273,large,IC10-R27-062 S,新港_南沙
5,5.0,1614.9954545454545,large,IC10-R27-062 S,新港_南沙
6,6.0,1090.9499999999998,large,IC10-R27-062 S,新港_南沙
7,7.0,506.93522727272733,large,IC10-R27-062 S,新港_南沙
8,8.0,3248.7000000000003,large,IC10-R27-062 S,新港_南沙
9,9.0,1194.7759090909092,large,IC10-R27-062 S,新港_南沙
10,10.0,192.62727272727273,large,IC10-R27-062 S,新港_南沙
11,11.0,1160.8227272727272,large,IC10-R27-062 S,新港_南沙
12,12.0,0.0,large,IC10-R27-062 S,新港_南沙
13,13.0,486.15,large,IC10-R27-062 S,新港_南沙
14,14.0,548.8636363636364,large,IC10-R27-062 S,新港_南沙
15,15.0,785.4954545454547,large,IC10-R27-062 S,新港_南沙
16,17.0,196.9772727272728,large,IC10-R27-062 S,新港_南沙
17,18.0,245.79545454545453,large,IC10-R27-062 S,新港_南沙
0,0.0,0.0,large,IC10-QNV-152 S,新港_南沙
1,1.0,0.0,large,IC10-QNV-152 S,新港_南沙
2,2.0,567.2863636363636,large,IC10-QNV-152 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-QNV-152 S,新港_南沙
4,4.0,495.02727272727276,large,IC10-QNV-152 S,新港_南沙
5,5.0,1614.9954545454545,large,IC10-QNV-152 S,新港_南沙
6,6.0,1090.9499999999998,large,IC10-QNV-152 S,新港_南沙
7,7.0,506.93522727272733,large,IC10-QNV-152 S,新港_南沙
8,8.0,4920.777272727273,large,IC10-QNV-152 S,新港_南沙
9,9.0,1194.7759090909092,large,IC10-QNV-152 S,新港_南沙
10,10.0,192.62727272727273,large,IC10-QNV-152 S,新港_南沙
11,11.0,1160.8227272727272,large,IC10-QNV-152 S,新港_南沙
12,12.0,0.0,large,IC10-QNV-152 S,新港_南沙
13,13.0,486.15,large,IC10-QNV-152 S,新港_南沙
14,14.0,548.8636363636364,large,IC10-QNV-152 S,新港_南沙
15,15.0,785.4954545454547,large,IC10-QNV-152 S,新港_南沙
16,17.0,196.9772727272728,large,IC10-QNV-152 S,新港_南沙
17,18.0,245.79545454545453,large,IC10-QNV-152 S,新港_南沙
0,0.0,0.0,large,IC10-R27-063 S,新港_南沙
1,1.0,0.0,large,IC10-R27-063 S,新港_南沙
2,2.0,567.2863636363636,large,IC10-R27-063 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-R27-063 S,新港_南沙
4,4.0,495.02727272727276,large,IC10-R27-063 S,新港_南沙
5,5.0,3832.6431818181813,large,IC10-R27-063 S,新港_南沙
6,6.0,1988.3181818181818,large,IC10-R27-063 S,新港_南沙
7,7.0,737.0761363636365,large,IC10-R27-063 S,新港_南沙
8,8.0,4920.777272727273,large,IC10-R27-063 S,新港_南沙
9,9.0,1194.7759090909092,large,IC10-R27-063 S,新港_南沙
10,10.0,192.62727272727273,large,IC10-R27-063 S,新港_南沙
11,11.0,1160.8227272727272,large,IC10-R27-063 S,新港_南沙
12,12.0,0.0,large,IC10-R27-063 S,新港_南沙
13,13.0,486.15,large,IC10-R27-063 S,新港_南沙
14,14.0,548.8636363636364,large,IC10-R27-063 S,新港_南沙
15,15.0,785.4954545454547,large,IC10-R27-063 S,新港_南沙
16,17.0,196.9772727272728,large,IC10-R27-063 S,新港_南沙
17,18.0,245.79545454545453,large,IC10-R27-063 S,新港_南沙
18,19.0,225.27272727272728,large,IC10-R27-063 S,新港_南沙
0,0.0,0.0,large,IC10-QB3-056 S,新港_南沙
1,1.0,0.0,large,IC10-QB3-056 S,新港_南沙
2,2.0,567.2863636363636,large,IC10-QB3-056 S,新港_南沙
3,3.0,548.8636363636364,large,IC10-QB3-056 S,新港_南沙
4,4.0,495.02727272727276,large,IC10-QB3-056 S,新港_南沙
5,5.0,4034.1477272727275,large,IC10-QB3-056 S,新港_南沙
6,6.0,2483.3454545454547,large,IC10-QB3-056 S,新港_南沙
7,7.0,737.0761363636365,large,IC10-QB3-056 S,新港_南沙
8,8.0,4920.777272727273,large,IC10-QB3-056 S,新港_南沙
9,9.0,1194.7759090909092,large,IC10-QB3-056 S,新港_南沙
10,10.0,192.62727272727273,large,IC10-QB3-056 S,新港_南沙
11,11.0,2039.3863636363637,large,IC10-QB3-056 S,新港_南沙
12,12.0,970.2954545454545,large,IC10-QB3-056 S,新港_南沙
13,13.0,486.15,large,IC10-QB3-056 S,新港_南沙
14,14.0,548.8636363636364,large,IC10-QB3-056 S,新港_南沙
15,15.0,785.4954545454547,large,IC10-QB3-056 S,新港_南沙
16,17.0,196.9772727272728,large,IC10-QB3-056 S,新港_南沙
17,18.0,245.79545454545453,large,IC10-QB3-056 S,新港_南沙
18,19.0,225.27272727272728,large,IC10-QB3-056 S,新港_南沙
0,0.0,0.0,large,IC10-Q40-106 S,新港_南沙
1,1.0,0.0,large,IC10-Q40-106 S,新港_南沙
2,2.0,567.2863636363636,large,IC10-Q40-106 S,新港_南沙
3,3.0,1761.709090909091,large,IC10-Q40-106 S,新港_南沙
4,4.0,2546.5602272727274,large,IC10-Q40-106 S,新港_南沙
5,5.0,4034.1477272727275,large,IC10-Q40-106 S,新港_南沙
6,6.0,2483.3454545454547,large,IC10-Q40-106 S,新港_南沙
7,7.0,737.0761363636365,large,IC10-Q40-106 S,新港_南沙
8,8.0,4920.777272727273,large,IC10-Q40-106 S,新港_南沙
9,9.0,1194.7759090909092,large,IC10-Q40-106 S,新港_南沙
10,10.0,192.62727272727273,large,IC10-Q40-106 S,新港_南沙
11,11.0,2039.3863636363637,large,IC10-Q40-106 S,新港_南沙
12,12.0,970.2954545454545,large,IC10-Q40-106 S,新港_南沙
13,13.0,486.15,large,IC10-Q40-106 S,新港_南沙
14,14.0,835.0363636363637,large,IC10-Q40-106 S,新港_南沙
15,15.0,785.4954545454547,large,IC10-Q40-106 S,新港_南沙
16,17.0,196.9772727272728,large,IC10-Q40-106 S,新港_南沙
17,18.0,245.79545454545453,large,IC10-Q40-106 S,新港_南沙
18,19.0,225.27272727272728,large,IC10-Q40-106 S,新港_南沙
0,0.0,134.21896551724137,small,IC9-RIG-102 S,营口_南沙
1,1.0,133.6758620689655,small,IC9-RIG-102 S,营口_南沙
2,2.0,133.31379310344826,small,IC9-RIG-102 S,营口_南沙
0,0.0,134.21896551724137,small,IC9-RFF-391 S,营口_南沙
1,1.0,133.6758620689655,small,IC9-RFF-391 S,营口_南沙
2,2.0,133.31379310344826,small,IC9-RFF-391 S,营口_南沙
3,3.0,0.0,small,IC9-RFF-391 S,营口_南沙
4,5.0,75.92586206896551,small,IC9-RFF-391 S,营口_南沙
5,6.0,188.4206896551724,small,IC9-RFF-391 S,营口_南沙
0,0.0,134.21896551724137,small,IC9-RZD-216 S,营口_南沙
1,1.0,133.6758620689655,small,IC9-RZD-216 S,营口_南沙
2,2.0,357.57931034482755,small,IC9-RZD-216 S,营口_南沙
3,3.0,75.92586206896551,small,IC9-RZD-216 S,营口_南沙
4,4.0,171.0413793103448,small,IC9-RZD-216 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-RZD-216 S,营口_南沙
6,6.0,319.0189655172413,small,IC9-RZD-216 S,营口_南沙
0,0.0,134.21896551724137,small,IC9-Q55-105 S,营口_南沙
1,1.0,133.6758620689655,small,IC9-Q55-105 S,营口_南沙
2,2.0,357.57931034482755,small,IC9-Q55-105 S,营口_南沙
3,3.0,206.07155172413792,small,IC9-Q55-105 S,营口_南沙
4,4.0,445.16379310344826,small,IC9-Q55-105 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-Q55-105 S,营口_南沙
6,6.0,431.151724137931,small,IC9-Q55-105 S,营口_南沙
0,0.0,134.21896551724137,small,IC9-QUB-094 S,营口_南沙
1,1.0,133.6758620689655,small,IC9-QUB-094 S,营口_南沙
2,2.0,1123.5036206896552,small,IC9-QUB-094 S,营口_南沙
3,3.0,281.9974137931034,small,IC9-QUB-094 S,营口_南沙
4,4.0,514.1379310344828,small,IC9-QUB-094 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-QUB-094 S,营口_南沙
6,6.0,431.151724137931,small,IC9-QUB-094 S,营口_南沙
7,9.0,68.43103448275862,small,IC9-QUB-094 S,营口_南沙
0,0.0,134.21896551724137,small,IC9-RIU-077 S,营口_南沙
1,1.0,352.9448275862069,small,IC9-RIU-077 S,营口_南沙
2,2.0,1198.8863793103449,small,IC9-RIU-077 S,营口_南沙
3,3.0,557.1336206896551,small,IC9-RIU-077 S,营口_南沙
4,4.0,713.1672413793103,small,IC9-RIU-077 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-RIU-077 S,营口_南沙
6,6.0,431.151724137931,small,IC9-RIU-077 S,营口_南沙
7,9.0,68.43103448275862,small,IC9-RIU-077 S,营口_南沙
0,0.0,0.0,large,IC29-CAK-165 S,营口_南沙
1,7.0,24.931974921630093,large,IC29-CAK-165 S,营口_南沙
2,8.0,84.76939655172414,large,IC29-CAK-165 S,营口_南沙
0,0.0,134.21896551724137,small,IC9-QPE-297 S,营口_南沙
1,1.0,352.9448275862069,small,IC9-QPE-297 S,营口_南沙
2,2.0,1198.8863793103449,small,IC9-QPE-297 S,营口_南沙
3,3.0,786.7034482758621,small,IC9-QPE-297 S,营口_南沙
4,4.0,789.0206896551724,small,IC9-QPE-297 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-QPE-297 S,营口_南沙
6,6.0,431.151724137931,small,IC9-QPE-297 S,营口_南沙
7,9.0,68.43103448275862,small,IC9-QPE-297 S,营口_南沙
0,0.0,134.21896551724137,small,IC9-RAC-164 S,营口_南沙
1,1.0,352.9448275862069,small,IC9-RAC-164 S,营口_南沙
2,2.0,1198.8863793103449,small,IC9-RAC-164 S,营口_南沙
3,3.0,786.7034482758621,small,IC9-RAC-164 S,营口_南沙
4,4.0,789.0206896551724,small,IC9-RAC-164 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-RAC-164 S,营口_南沙
6,6.0,431.151724137931,small,IC9-RAC-164 S,营口_南沙
7,7.0,0.0,small,IC9-RAC-164 S,营口_南沙
8,8.0,440.1672413793104,small,IC9-RAC-164 S,营口_南沙
9,9.0,68.43103448275862,small,IC9-RAC-164 S,营口_南沙
0,0.0,272.2396551724138,small,IC9-RT8-099 S,营口_南沙
1,1.0,352.9448275862069,small,IC9-RT8-099 S,营口_南沙
2,2.0,1401.1743103448275,small,IC9-RT8-099 S,营口_南沙
3,3.0,855.6775862068966,small,IC9-RT8-099 S,营口_南沙
4,4.0,789.0206896551724,small,IC9-RT8-099 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-RT8-099 S,营口_南沙
6,6.0,431.151724137931,small,IC9-RT8-099 S,营口_南沙
7,7.0,0.0,small,IC9-RT8-099 S,营口_南沙
8,8.0,440.1672413793104,small,IC9-RT8-099 S,营口_南沙
9,9.0,68.43103448275862,small,IC9-RT8-099 S,营口_南沙
0,0.0,272.2396551724138,small,IC9-RIP-351 S,营口_南沙
1,1.0,812.7452586206898,small,IC9-RIP-351 S,营口_南沙
2,2.0,1470.1484482758622,small,IC9-RIP-351 S,营口_南沙
3,3.0,855.6775862068966,small,IC9-RIP-351 S,营口_南沙
4,4.0,789.0206896551724,small,IC9-RIP-351 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-RIP-351 S,营口_南沙
6,6.0,431.151724137931,small,IC9-RIP-351 S,营口_南沙
7,7.0,0.0,small,IC9-RIP-351 S,营口_南沙
8,8.0,440.1672413793104,small,IC9-RIP-351 S,营口_南沙
9,9.0,68.43103448275862,small,IC9-RIP-351 S,营口_南沙
0,0.0,272.2396551724138,small,IC9-RIG-103 S,营口_南沙
1,1.0,812.7452586206898,small,IC9-RIG-103 S,营口_南沙
2,2.0,1470.1484482758622,small,IC9-RIG-103 S,营口_南沙
3,3.0,855.6775862068966,small,IC9-RIG-103 S,营口_南沙
4,4.0,789.0206896551724,small,IC9-RIG-103 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-RIG-103 S,营口_南沙
6,6.0,431.151724137931,small,IC9-RIG-103 S,营口_南沙
7,7.0,213.9646551724138,small,IC9-RIG-103 S,营口_南沙
8,8.0,512.4,small,IC9-RIG-103 S,营口_南沙
9,9.0,209.81896551724137,small,IC9-RIG-103 S,营口_南沙
0,0.0,272.2396551724138,small,IC9-RFF-392 S,营口_南沙
1,1.0,812.7452586206898,small,IC9-RFF-392 S,营口_南沙
2,2.0,1470.1484482758622,small,IC9-RFF-392 S,营口_南沙
3,3.0,1058.146551724138,small,IC9-RFF-392 S,营口_南沙
4,4.0,982.1482758620689,small,IC9-RFF-392 S,营口_南沙
5,5.0,75.92586206896551,small,IC9-RFF-392 S,营口_南沙
6,6.0,431.151724137931,small,IC9-RFF-392 S,营口_南沙
7,7.0,213.9646551724138,small,IC9-RFF-392 S,营口_南沙
8,8.0,512.4,small,IC9-RFF-392 S,营口_南沙
9,9.0,209.81896551724137,small,IC9-RFF-392 S,营口_南沙
0,0.0,272.2396551724138,small,IC9-Q55-106 S,营口_南沙
1,1.0,812.7452586206898,small,IC9-Q55-106 S,营口_南沙
2,2.0,1470.1484482758622,small,IC9-Q55-106 S,营口_南沙
3,3.0,1058.146551724138,small,IC9-Q55-106 S,营口_南沙
4,4.0,982.1482758620689,small,IC9-Q55-106 S,营口_南沙
5,5.0,206.34310344827585,small,IC9-Q55-106 S,营口_南沙
6,6.0,644.2293103448276,small,IC9-Q55-106 S,营口_南沙
7,7.0,213.9646551724138,small,IC9-Q55-106 S,营口_南沙
8,8.0,512.4,small,IC9-Q55-106 S,营口_南沙
9,9.0,209.81896551724137,small,IC9-Q55-106 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-Q55-106 S,营口_南沙
0,0.0,272.2396551724138,small,IC9-Q22-109 S,营口_南沙
1,1.0,812.7452586206898,small,IC9-Q22-109 S,营口_南沙
2,2.0,1470.1484482758622,small,IC9-Q22-109 S,营口_南沙
3,3.0,1058.146551724138,small,IC9-Q22-109 S,营口_南沙
4,4.0,982.1482758620689,small,IC9-Q22-109 S,营口_南沙
5,5.0,206.34310344827585,small,IC9-Q22-109 S,营口_南沙
6,6.0,644.2293103448276,small,IC9-Q22-109 S,营口_南沙
7,7.0,344.38189655172414,small,IC9-Q22-109 S,营口_南沙
8,8.0,851.6224137931035,small,IC9-Q22-109 S,营口_南沙
9,9.0,282.05172413793105,small,IC9-Q22-109 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-Q22-109 S,营口_南沙
0,0.0,272.2396551724138,small,CF66-TCT-053 S,营口_南沙
1,1.0,887.9650862068967,small,CF66-TCT-053 S,营口_南沙
2,2.0,1542.3812068965517,small,CF66-TCT-053 S,营口_南沙
3,3.0,1058.146551724138,small,CF66-TCT-053 S,营口_南沙
4,4.0,1061.6224137931035,small,CF66-TCT-053 S,营口_南沙
5,5.0,206.34310344827585,small,CF66-TCT-053 S,营口_南沙
6,6.0,644.2293103448276,small,CF66-TCT-053 S,营口_南沙
7,7.0,344.38189655172414,small,CF66-TCT-053 S,营口_南沙
8,8.0,851.6224137931035,small,CF66-TCT-053 S,营口_南沙
9,9.0,282.05172413793105,small,CF66-TCT-053 S,营口_南沙
10,10.0,72.77586206896552,small,CF66-TCT-053 S,营口_南沙
0,0.0,799.2355603448276,small,IC9-RIU-078 S,营口_南沙
1,1.0,1018.3099137931035,small,IC9-RIU-078 S,营口_南沙
2,2.0,1542.3812068965517,small,IC9-RIU-078 S,营口_南沙
3,3.0,1141.2413793103449,small,IC9-RIU-078 S,营口_南沙
4,4.0,1061.6224137931035,small,IC9-RIU-078 S,营口_南沙
5,5.0,206.34310344827585,small,IC9-RIU-078 S,营口_南沙
6,6.0,644.2293103448276,small,IC9-RIU-078 S,营口_南沙
7,7.0,344.38189655172414,small,IC9-RIU-078 S,营口_南沙
8,8.0,851.6224137931035,small,IC9-RIU-078 S,营口_南沙
9,9.0,282.05172413793105,small,IC9-RIU-078 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-RIU-078 S,营口_南沙
0,0.0,1046.3476293103447,small,IC20-S8Q-090 S,营口_南沙
1,1.0,1267.5943965517242,small,IC20-S8Q-090 S,营口_南沙
2,2.0,1542.3812068965517,small,IC20-S8Q-090 S,营口_南沙
3,3.0,1141.2413793103449,small,IC20-S8Q-090 S,营口_南沙
4,4.0,1061.6224137931035,small,IC20-S8Q-090 S,营口_南沙
5,5.0,206.34310344827585,small,IC20-S8Q-090 S,营口_南沙
6,6.0,644.2293103448276,small,IC20-S8Q-090 S,营口_南沙
7,7.0,344.38189655172414,small,IC20-S8Q-090 S,营口_南沙
8,8.0,851.6224137931035,small,IC20-S8Q-090 S,营口_南沙
9,9.0,282.05172413793105,small,IC20-S8Q-090 S,营口_南沙
10,10.0,72.77586206896552,small,IC20-S8Q-090 S,营口_南沙
0,0.0,1046.3476293103447,small,IC9-RZD-217 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-RZD-217 S,营口_南沙
2,2.0,1542.3812068965517,small,IC9-RZD-217 S,营口_南沙
3,3.0,1141.2413793103449,small,IC9-RZD-217 S,营口_南沙
4,4.0,1061.6224137931035,small,IC9-RZD-217 S,营口_南沙
5,5.0,206.34310344827585,small,IC9-RZD-217 S,营口_南沙
6,6.0,774.6465517241379,small,IC9-RZD-217 S,营口_南沙
7,7.0,420.5974137931035,small,IC9-RZD-217 S,营口_南沙
8,8.0,851.6224137931035,small,IC9-RZD-217 S,营口_南沙
9,9.0,282.05172413793105,small,IC9-RZD-217 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-RZD-217 S,营口_南沙
0,0.0,1046.3476293103447,small,IC9-QUB-095 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-QUB-095 S,营口_南沙
2,2.0,1542.3812068965517,small,IC9-QUB-095 S,营口_南沙
3,3.0,1141.2413793103449,small,IC9-QUB-095 S,营口_南沙
4,4.0,1061.6224137931035,small,IC9-QUB-095 S,营口_南沙
5,5.0,303.92068965517245,small,IC9-QUB-095 S,营口_南沙
6,6.0,850.8620689655172,small,IC9-QUB-095 S,营口_南沙
7,7.0,756.4887931034484,small,IC9-QUB-095 S,营口_南沙
8,8.0,851.6224137931035,small,IC9-QUB-095 S,营口_南沙
9,9.0,282.05172413793105,small,IC9-QUB-095 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-QUB-095 S,营口_南沙
0,0.0,1046.3476293103447,small,IC9-Q55-107 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-Q55-107 S,营口_南沙
2,2.0,1542.3812068965517,small,IC9-Q55-107 S,营口_南沙
3,3.0,1141.2413793103449,small,IC9-Q55-107 S,营口_南沙
4,4.0,1061.6224137931035,small,IC9-Q55-107 S,营口_南沙
5,5.0,303.92068965517245,small,IC9-Q55-107 S,营口_南沙
6,6.0,850.8620689655172,small,IC9-Q55-107 S,营口_南沙
7,7.0,1200.8801724137932,small,IC9-Q55-107 S,营口_南沙
8,8.0,1036.7603448275863,small,IC9-Q55-107 S,营口_南沙
9,9.0,411.67241379310343,small,IC9-Q55-107 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-Q55-107 S,营口_南沙
11,16.0,76.21551724137932,small,IC9-Q55-107 S,营口_南沙
0,0.0,1046.3476293103447,small,IC9-RZD-218 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-RZD-218 S,营口_南沙
2,2.0,1542.3812068965517,small,IC9-RZD-218 S,营口_南沙
3,3.0,1141.2413793103449,small,IC9-RZD-218 S,营口_南沙
4,4.0,1061.6224137931035,small,IC9-RZD-218 S,营口_南沙
5,5.0,303.92068965517245,small,IC9-RZD-218 S,营口_南沙
6,6.0,850.8620689655172,small,IC9-RZD-218 S,营口_南沙
7,7.0,1414.1387931034483,small,IC9-RZD-218 S,营口_南沙
8,8.0,1225.889655172414,small,IC9-RZD-218 S,营口_南沙
9,9.0,494.58620689655174,small,IC9-RZD-218 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-RZD-218 S,营口_南沙
11,16.0,76.21551724137932,small,IC9-RZD-218 S,营口_南沙
12,18.0,76.03448275862068,small,IC9-RZD-218 S,营口_南沙
0,0.0,1046.3476293103447,small,IC9-QPE-298 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-QPE-298 S,营口_南沙
2,2.0,1754.9156896551724,small,IC9-QPE-298 S,营口_南沙
3,3.0,1216.3706896551723,small,IC9-QPE-298 S,营口_南沙
4,4.0,1061.6224137931035,small,IC9-QPE-298 S,营口_南沙
5,5.0,303.92068965517245,small,IC9-QPE-298 S,营口_南沙
6,6.0,850.8620689655172,small,IC9-QPE-298 S,营口_南沙
7,7.0,1414.1387931034483,small,IC9-QPE-298 S,营口_南沙
8,8.0,1225.889655172414,small,IC9-QPE-298 S,营口_南沙
9,9.0,494.58620689655174,small,IC9-QPE-298 S,营口_南沙
10,10.0,72.77586206896552,small,IC9-QPE-298 S,营口_南沙
11,16.0,76.21551724137932,small,IC9-QPE-298 S,营口_南沙
12,18.0,76.03448275862068,small,IC9-QPE-298 S,营口_南沙
0,0.0,1046.3476293103447,small,IC9-RAC-165 S,营口_南沙
1,1.0,1267.5943965517242,small,IC9-RAC-165 S,营口_南沙
2,2.0,1754.9156896551724,small,IC9-RAC-165 S,营口_南沙
3,3.0,1216.3706896551723,small,IC9-RAC-165 S,营口_南沙
4,4.0,1596.0879310344828,small,IC9-RAC-165 S,营口_南沙
5,5.0,477.7137931034483,small,IC9-RAC-165 S,营口_南沙
6,6.0,850.8620689655172,small,IC9-RAC-165 S,营口_南沙
7,7.0,1490.3543103448276,small,IC9-RAC-165 S,营口_南沙
8,8.0,1225.889655172414,small,IC9-RAC-165 S,营口_南沙
