DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20
云浮万州,9460,40,4730.25,0,2
神湾烟台,4646,160,929.25,3,2
江阴珠海（高栏）,4774,80,2387.175,2,0
小铲滩黄骅,12495,260,1561.875,5,3
广利港深圳（大铲湾）,7872,80,2624.2999999999997,1,2
南京钦州,14639,120,2439.85,0,6
龙口鸦岗,12354,120,3088.5750000000003,2,2
乍浦宁波,3880,120,1293.6,3,0
清远清新厦门,7719,260,593.8153846153847,0,13
四会洋浦港,6048,100,1209.6,0,5
龙口重庆,17593,80,4398.45,0,4
广利港厦门,12978,180,1854.0,2,5
福清三埠,333,40,333.9,1,0
莱州北海,12717,80,3179.4,0,4
梧州（李家庄）徐州,14152,240,1179.4124999999997,0,12
顺德新港宁波,5111,320,340.76,1,14
常德锦州,7980,80,1995.0,0,4
荆州赤水,12600,80,3150.0,0,4
鱼珠外沙,3528,60,1176.0,0,3
黄骅乐从,37102,460,2650.2,9,5
小铲滩海安,10537,160,2634.45,4,0
蚌埠深圳（大铲湾）,6720,80,1680.0,0,4
南昌湛江,2100,20,2100.0,0,1
紫金村寿光,14604,180,1622.7166666666665,0,9
宜宾武汉,1890,20,1890.0,0,1
泸州锦州,18900,180,2100.0,0,9
福清洋浦港,8164,260,680.4000000000001,1,11
池州泉州,14025,260,1078.9153846153843,0,13
龙口梧州（李家庄）,36737,360,4081.9333333333334,9,0
马尾烟台,2053,60,1026.9,1,1
昆明连云港,1398,320,87.4125,0,16
珠海洪湾防城,4267,80,1066.8,0,4
石龙洋浦港,34458,620,2153.6812499999996,15,1
柳州武宣黄骅,15410,280,1100.775,0,14
董家口高明,9502,200,1900.5,5,0
常熟珠海（高栏）,5594,80,2797.2,2,0
大丰梧州（李家庄）,16443,240,2740.5,6,0
上海宜昌,11025,120,2205.0,1,4
防城荆州,14548,160,1818.6,0,8
扬州大连,9120,280,1140.0375,6,2
江门亚太海口,16172,1040,577.5749999999999,24,4
海口汕头,2625,40,2625.0,1,0
泸州烟台,5670,60,1890.0,0,3
大连青岛,6375,120,1062.6000000000001,0,6
小塘西长兴,5328,100,1065.75,0,5
马尾湛江,4453,80,1113.2624999999998,0,4
唐山宁德,21891,260,1683.9576923076925,0,13
常州小铲滩,6790,80,3395.175,2,0
紫金村唐山,4489,80,2244.9,2,0
盘锦厦门,5958,100,1191.75,0,5
南昌万州,31500,240,2625.0,0,12
张家港阳江,27464,260,2496.8045454545454,2,9
小塘秦皇岛,3648,120,608.1250000000001,0,6
花都（炭步）泉州,1903,140,271.95,0,7
长兴白坭,3700,40,1850.1,0,2
北海泉州,6898,120,1724.625,2,2
常州厦门,2816,40,2816.1,1,0
赤水洋浦港,12103,160,1512.9187499999998,0,8
珠海（高栏）洋浦港,13051,220,1186.5,0,11
小塘西连云港,-164,160,-32.969999999999985,3,2
乐平乍浦,466,40,233.1,0,2
锦州宿迁,7518,80,1879.5,0,4
泉州台山,1665,60,555.1,0,3
营口海安,48264,500,3712.6384615384613,12,1
扬州烟台,-102,20,-102.9,0,1
虎门宿迁,6139,100,1227.87,0,5
厦门鱼珠,1260,240,105.0,0,12
宜昌淮安,1890,20,1890.0,0,1
重庆岳阳,17010,240,2835.0,6,0
常熟九江（江西）,2310,40,1155.0,0,2
德清中山,11159,160,2789.85,4,0
小塘唐山,948,60,316.05,0,3
鸦岗烟台,4273,140,712.25,1,5
宿迁南沙,2625,40,1312.5,0,2
营口九江（顺德）,62619,640,2846.359090909091,10,12
龙通马尾,4666,320,291.6375,0,16
顺乐日照,-8164,440,-453.6,4,14
宁波四会永泰,2755,40,1377.6,0,2
厦门镇江,2463,60,1231.65,1,1
泉州武林,1495,40,747.6,0,2
董家口小榄,34750,480,2895.9,12,0
石岛钦州,34807,200,6961.5,5,0
武汉盘锦,6300,120,1050.0,0,6
江阴重庆,21420,160,2677.5,0,8
云浮黄骅,2757,100,551.4599999999999,0,5
上海石龙,5422,80,2711.1,2,0
董家口小铲滩,46966,600,3131.0999999999995,15,0
湛江海安泉州,12700,300,846.7200000000001,0,15
芜湖小铲滩,7857,80,2619.05,1,2
新港马鞍山,28713,360,3190.366666666667,9,0
东莞海腾秦皇岛,1915,120,319.2,0,6
烟台清远清新,5327,60,2663.85,1,1
新港外沙,34344,340,3816.0500000000006,8,1
北海新港,8332,160,2083.2,4,0
上海深圳（大铲湾）,17087,260,1898.6333333333334,4,5
赤水如皋,1360,40,680.4,0,2
大连岳阳,5617,40,2808.75,0,2
厦门武汉,2242,80,560.7,0,4
日照九江（顺德）,4592,40,2296.35,0,2
曹妃甸三水,6873,60,2291.1,0,3
秦皇岛重庆,76741,400,6976.4863636363625,9,2
黄骅福鼎,4020,40,2010.2250000000001,0,2
九江（理文）东莞理文,67200,800,3360.0,20,0
唐山武林,8722,80,2180.5875,0,4
双水小冈南通,6197,240,516.4250000000001,0,12
泉州顺德新港,3714,160,928.7249999999999,4,0
莱州福清,8505,100,1701.0,0,5
湛江秦皇岛,6804,120,1360.8,1,4
徐州小榄,23520,260,1809.2307692307693,0,13
阳江福清,13020,200,1302.0,0,10
海安深圳（大铲湾）,6417,80,1604.4,0,4
新会新港锦州,3986,140,664.475,1,5
龙口深圳（大铲湾）,30342,260,2334.0692307692307,0,13
南沙日照,178,40,89.25,0,2
日照李锦记,15957,140,2279.7000000000003,0,7
长兴阳江,15691,120,2615.2000000000003,0,6
铁山厦门,3836,120,639.4499999999999,0,6
荆州石龙,14175,120,2362.5,0,6
厦门长沙,3851,40,1925.7,0,2
上海万州,11445,80,2861.25,0,4
寿光博罗,6466,60,3233.4750000000004,1,1
鹤山防城,5617,100,1123.5,0,5
防城太仓,336,80,84.0,0,4
钦州芜湖,3927,80,981.75,0,4
荆州泰州,11025,140,1575.0,0,7
日照小塘西,12024,120,2004.1000000000001,0,6
荆州福鼎,35280,240,2940.0,0,12
三埠锦州,7644,240,637.0,0,12
石龙青岛,4140,340,243.5382352941176,0,17
贵港长兴,10329,100,2065.98,0,5
新港常州,1429,20,1429.05,0,1
太仓湛江,20132,240,2516.5874999999996,4,4
荆州钦州,5040,40,2520.0,0,2
赤水日照,7157,140,1431.5700000000002,2,3
石岛南沙,24066,160,6016.5,4,0
连云港云浮,18224,180,2024.9833333333336,0,9
南庄芜湖,757,100,151.41,0,5
龙口德庆,15250,140,3050.04,2,3
小塘西常熟,825,60,275.1,0,3
顺德新港锦州,-751,80,-187.95,0,4
江阴乐从,2037,40,1018.5,0,2
白坭福清,928,40,464.1,0,2
泉州海安,5279,160,1319.85,4,0
博罗曹妃甸,5344,200,534.45,0,10
荆州烟台,26565,340,1562.6470588235295,0,17
龙口汕头,42840,560,2677.5,12,4
海口南京,12658,160,1582.35,0,8
荆州海安,3570,40,1785.0,0,2
九江（江西）湛江,10132,140,1447.5,0,7
茂名水东虎门,4803,100,960.75,0,5
常德钦州,4305,40,2152.5,0,2
清远清新南通,1955,60,651.6999999999999,0,3
万州虎门,3202,20,3202.5,0,1
龙口宁波,14943,160,1867.95,0,8
温州深圳（大铲湾）,7543,160,1885.8,4,0
柳州武宣太仓,1258,20,1258.95,0,1
泸州四会,6195,40,3097.5,0,2
秦皇岛花都（炭步）,23320,360,2591.166666666666,9,0
阳江日照,3556,120,592.725,0,6
马鞍山虎门,20638,320,2579.85,8,0
上海小铲滩,16978,140,2425.5,0,7
秦皇岛嘉兴,6704,60,2234.75,0,3
太仓钦州,3448,40,3448.2,1,0
宜宾南京,12810,120,2135.0,0,6
广利港白坭,12028,120,4009.6,3,0
锦州神湾,3162,40,3162.6,1,0
董家口福清,4914,80,2457.0,2,0
盘锦花都（炭步）,9668,80,2417.1,0,4
新会新港乍浦,980,20,980.7,0,1
岳阳小铲滩,5512,60,1837.5,0,3
芜湖高明,12379,200,2475.9,5,0
赤水连云港,13025,260,1001.9423076923077,0,13
南京万州,9030,60,3010.0,0,3
宁德三水,5665,120,944.3000000000001,0,6
长兴湛江海安,27724,220,2520.381818181818,0,11
秦皇岛小榄,6794,80,3397.2749999999996,2,0
高明泉州,1546,140,386.6625,3,1
花都巴江海口,3572,60,1190.7,0,3
重庆绍兴,17010,120,2835.0,0,6
荆州江阴,9450,120,1575.0,0,6
泉州长沙,5287,60,1762.5999999999997,0,3
福鼎黄埔旧港,3912,60,1304.1,0,3
肇庆（新港）连云港,5214,400,521.43,10,0
外沙三水,4466,60,1488.9000000000003,0,3
唐山漳州,4264,120,1421.3499999999997,3,0
张家港珠海（高栏）,11198,360,746.55,3,12
江阴铁山,10929,120,3643.15,3,0
紫金村徐州,5677,80,1419.3375,0,4
四会永泰洋浦港,1038,20,1038.45,0,1
厦门嘉兴,2171,40,1085.7,0,2
泉州鸦岗,9088,320,1136.1,8,0
乍浦新港,8484,500,530.25,9,7
烟台常州,41307,560,2950.5,14,0
惠州海口,1388,20,1388.1,0,1
武汉新港,3402,140,486.0,0,7
南通汕头,18166,220,2595.1500000000005,4,3
镇江肇庆（三榕）,18030,160,2253.825,0,8
丹东茂名水东,10036,80,2509.2375,0,4
烟台肇庆（三榕）,16525,180,3305.19,4,1
宁德梧州（李家庄）,4825,60,1608.5999999999997,0,3
贵港淮安,3914,40,1957.2,0,2
三埠合肥,9487,200,948.7800000000001,0,10
马鞍山上海,3780,80,945.0,0,4
曹妃甸海口,5137,60,1712.55,0,3
九江（江西）上海,2320,40,1160.25,0,2
宁德泸州,9097,40,4548.6,0,2
湛江南沙,9051,200,1810.2,5,0
镇江泸州,4725,40,4725.0,1,0
福鼎小铲滩,7784,120,2594.9,3,0
海口上海,9941,140,1656.8999999999999,1,5
梧州（李家庄）如皋,5706,100,1141.35,0,5
寿光鱼珠,8148,80,4074.0,2,0
南京惠州,26426,220,2402.4000000000005,0,11
岳阳潍坊,1890,20,1890.0,0,1
徐州南庄,2520,40,1260.0,0,2
宜宾镇江,10710,100,2142.0,0,5
海口顺乐,997,20,997.5,0,1
宁波顺乐,10243,260,1280.475,5,3
上海惠州,6525,60,2175.25,0,3
虎门秦皇岛,1326,60,442.05,0,3
潍坊庙沙围,7942,80,3971.1,2,0
宁德大连,1630,60,815.325,1,1
威海台山,10466,80,2616.6,0,4
厦门江阴,4132,80,1033.2,0,4
宜昌钦州,5040,40,2520.0,0,2
丹东徐州,7581,80,1895.25,0,4
岳阳烟台,6825,100,1365.0,0,5
宁波花都巴江,7188,120,2396.1,3,0
岳阳嘉兴,2730,40,1365.0,0,2
花都（炭步）万州,24614,120,4102.349999999999,0,6
乐从防城,1064,20,1064.7,0,1
铁山温州,22025,300,2753.23125,7,1
镇江阳江,5137,40,2568.825,0,2
赤水温州,4825,80,1206.45,0,4
顺乐青岛,-932,180,-133.2,2,5
广利港钦州,12360,80,3090.15,0,4
阳江青岛,386,180,42.93333333333333,0,9
大连双水小冈,16721,140,2388.75,0,7
高明黄骅,3549,120,1183.0,3,0
江阴三水,3916,40,1958.25,0,2
铁山合肥,747,20,747.6,0,1
如皋营口,210,160,26.25,0,8
漳州顺乐,3082,80,770.7,0,4
清远清新泰州,1386,40,693.0,0,2
唐山庙沙围,31540,340,1855.35,0,17
昆明烟台,10744,180,1193.85,0,9
秦皇岛双水小冈,47384,540,2787.3176470588237,10,7
南庄成都,960,20,960.75,0,1
涪陵泉州,32025,200,3202.5,0,10
宜宾海安,23100,200,2310.0,0,10
泉州小榄,2688,100,537.6,0,5
丹东武林,5218,40,2609.25,0,2
泉州桂平新龙,2755,40,1377.6,0,2
防城扬州,2317,100,463.46999999999997,0,5
海口如皋,5777,120,962.85,0,6
福清双水小冈,1913,80,956.55,2,0
双水小冈如皋,12,40,6.299999999999997,0,2
镇江新会新港,8747,120,2915.85,3,0
新会新港秦皇岛,2923,180,324.8,0,9
九江（江西）丹东,630,20,630.0,0,1
芜湖铁山,43585,400,4358.550000000001,10,0
重庆厦门,22207,220,3701.25,5,1
黄埔旧港福清,4350,160,1087.59,4,0
徐州赤水,9240,80,2310.0,0,4
如皋汕头,2345,40,2345.7,1,0
鹏成锦州,6482,240,1080.45,6,0
泰州汕头,18009,220,1800.9600000000003,1,9
长兴汕头,5510,80,1377.6,0,4
太仓汕头,6762,140,1690.5,3,1
张家港惠州,12396,120,2066.0499999999997,0,6
德庆宁波,12701,320,1154.7136363636362,5,6
塘源烟台,3515,60,1171.8,0,3
蚌埠鹤山,5250,60,1750.0,0,3
乐从宁波,1405,100,351.4875,1,3
柳州武宣唐山,8931,120,1488.55,0,6
铁山鱼珠,15375,360,1708.35,9,0
德庆南通,1685,80,421.3125,0,4
厦门茂名水东,11438,160,1429.8375,0,8
合肥白坭,11146,160,1393.35,0,8
黄埔旧港宁波,686,20,686.7,0,1
漳州赤水,1405,20,1405.95,0,1
海口泰州,6329,80,1582.35,0,4
南通石龙,1988,40,1988.7,1,0
丹东黄埔旧港,4340,40,2170.35,0,2
茂名水东龙门,14632,200,2926.56,5,0
芜湖海口,12700,120,2116.7999999999997,0,6
惠州郑州,8685,80,2171.4,0,4
烟台花都巴江,5829,80,2914.8,2,0
惠州唐山,4517,160,564.6375,0,8
常熟高明,1370,20,1370.25,0,1
梧州（李家庄）洋浦港,14610,200,1461.075,0,10
铜陵新港,4410,280,315.0,0,14
石龙泰州,-211,20,-211.05,0,1
营口徐州,1218,20,1218.0,0,1
丹东钦州,25540,280,1824.3,0,14
白坭合肥,3265,200,326.55,0,10
青岛九江（顺德）,4389,40,2194.5,0,2
中山南通,491,20,491.4,0,1
江门亚太安庆,441,60,147.0,0,3
宜昌虎门,4620,40,2310.0,0,2
淮安贵港,5722,60,1907.5,0,3
清远清新长兴,3328,40,1664.25,0,2
赤水池州,1957,20,1957.2,0,1
顺乐曹妃甸,4477,80,1119.3,0,4
荆州德庆,10815,80,2703.75,0,4
梧州（李家庄）宁德,4914,80,1228.5,0,4
大丰博罗,26959,560,1925.7000000000003,14,0
宜兴鹤山,18375,400,918.75,0,20
南庄万州,16451,80,4112.85,0,4
乍浦台山,9494,120,1582.3500000000001,0,6
丹东花都巴江,13049,120,2174.9,0,6
三埠福清,956,20,956.55,0,1
新港常熟,1331,20,1331.4,0,1
台山太仓,1369,140,195.59999999999997,0,7
虎门扬州,2810,100,936.9500000000002,2,1
武汉德庆,1890,20,1890.0,0,1
宿迁黄埔旧港,15571,240,2224.5,5,2
乍浦三水,7755,120,2585.1,3,0
常熟贵港,2000,20,2000.25,0,1
大连肇庆（新港）,15950,160,3987.6375000000003,4,0
漳州小塘西,3574,120,595.6999999999999,0,6
马尾惠州,1169,40,584.85,0,2
潍坊泉州,5749,100,1149.96,0,5
广利港贵港,5615,40,2807.7,0,2
连云港白坭,11758,120,2351.79,1,4
神湾防城,13856,260,1065.9115384615386,0,13
厦门防城,4866,180,540.75,0,9
锦州赤水,10278,60,3426.15,0,3
虎门上海,5797,180,1159.41,4,1
盘锦扬州,15918,160,1989.75,0,8
青岛昆明,3853,40,1926.75,0,2
合肥新港,7287,400,728.7,10,0
赣州海口,12900,220,1612.5375000000001,3,5
寿光厦门,14112,180,1568.0,0,9
台山徐州,3634,100,726.8100000000001,0,5
黄埔旧港南京,3475,80,1737.75,2,0
淮安钦州,10510,120,2102.1,1,4
马尾重庆,20829,180,2603.7375,1,7
鸦岗黄骅,195,20,195.3,0,1
台山马尾,1706,60,568.7500000000001,0,3
紫金村江阴,10386,140,1483.8,0,7
福清威海,-72,60,-24.149999999999995,0,3
汕头张家港,570,20,570.15,0,1
池州南庄,2266,20,2266.95,0,1
铜陵马尾,2634,20,2634.45,0,1
湛江莱州,5531,80,1382.85,0,4
连云港四会永泰,5210,60,2605.05,1,1
武林外沙,19420,160,2427.6,0,8
福清大连,10075,460,775.0615384615384,10,3
泉州万州,23645,200,2364.5999999999995,0,10
新港庙沙围,14044,140,2808.96,2,3
大连高明,2415,20,2415.0,0,1
烟台顺德新港,13513,160,3378.375,4,0
锦州勒流,5560,40,2780.4,0,2
珠海（高栏）宜兴,3820,60,1273.65,0,3
九江（江西）青岛,1207,40,603.75,0,2
镇江云浮,7918,120,2639.35,3,0
深圳（大铲湾）张家港,2639,60,1319.85,1,1
泉州南京,1243,60,621.6,1,1
扬州钦州,4189,40,2094.75,0,2
云浮日照,291,40,291.9,1,0
汕头万州,4312,20,4312.35,0,1
青岛三水,8625,200,1725.15,5,0
蚌埠中山,7560,80,1890.0,0,4
黄埔旧港海口,3962,80,990.675,0,4
鸦岗小铲滩,2280,40,2280.6,1,0
淮安惠州,6037,60,2012.5,0,3
宁波四会,2765,60,1382.85,1,1
上海汕头,32204,400,3220.4550000000004,10,0
青岛防城,8954,80,2238.6,0,4
马鞍山珠海（高栏）,2887,40,1443.75,0,2
南通武林,5053,40,2526.825,0,2
南庄如皋,1075,40,537.6,0,2
花都（炭步）防城,7472,140,1067.55,0,7
徐州四会,10920,120,1820.0,0,6
芜湖大连,4840,220,691.5,4,3
涪陵锦州,2100,20,2100.0,0,1
宜宾淮安,10500,80,2625.0,0,4
武林洋浦港,2975,40,1487.85,0,2
荆州连云港,7560,80,1890.0,0,4
丹东小铲滩,4595,40,2297.925,0,2
丹东成都,8723,80,2180.85,0,4
长兴小塘西,6350,80,1587.6,0,4
柳州武宣锦州,1522,20,1522.5,0,1
福鼎营口,2170,80,1085.175,2,0
泸州泰州,2415,20,2415.0,0,1
清远清新芜湖,2297,40,1148.7,0,2
小铲滩淮安,2634,40,2634.45,1,0
涪陵南沙,4357,40,4357.5,1,0
如皋勒流,15204,160,1900.5,0,8
常州深圳（大铲湾）,6906,100,1726.725,1,3
龙口福清,7801,120,2600.5,3,0
泰州三水,9129,120,3043.25,3,0
莱州四会永泰,9651,80,2412.9,0,4
新会新港烟台,1852,40,926.0999999999999,0,2
南庄福清,3299,80,824.775,0,4
宜昌长兴,3570,40,1785.0,0,2
厦门小塘,1433,140,204.75,0,7
唐山三埠,17840,240,1982.2833333333333,3,6
龙口三埠,11661,120,3887.1,3,0
南京铁山,9849,80,2462.25,0,4
漳州惠州,298,20,298.2,0,1
岳阳南通,5775,100,1155.0,0,5
三水日照,1776,240,253.79999999999995,5,2
清远清新合肥,5932,80,1483.125,0,4
鸦岗连云港,775,160,193.9875,4,0
赤水乍浦,4011,100,802.2,0,5
常州大连,183,20,183.75,0,1
三水海安,2630,80,657.5625,0,4
长兴马尾,2367,20,2367.75,0,1
寿光马尾,2992,40,2992.5,1,0
岳阳黄埔旧港,6930,80,1732.5,0,4
董家口阳江,4475,40,4475.1,1,0
长兴塘源,4330,40,2165.1,0,2
鸦岗曹妃甸,3618,80,904.575,0,4
四会马尾,674,20,674.1,0,1
南京漳州,17238,300,1149.26,0,15
德清汕头,5474,80,2737.35,2,0
烟台三水,24382,260,2438.205,3,7
潍坊汕头,2635,20,2635.5,0,1
威海东江仓,53678,380,3578.5399999999995,4,11
张家港长沙,11970,120,1995.0,0,6
三埠安庆,1914,60,638.05,0,3
紫金村洋浦港,2762,40,1381.275,0,2
宁波武林,9746,180,1624.3500000000001,3,3
李锦记连云港,-1293,160,-161.7,0,8
漳州宜宾,3605,20,3605.7,0,1
安庆湛江,3018,20,3018.75,0,1
董家口新会新港,4011,80,2005.5,2,0
厦门南通,6514,160,1302.8400000000001,3,2
三水江阴,-119,60,-39.9,0,3
青岛南庄,7056,80,1764.0,0,4
荆州宁德,12600,80,3150.0,0,4
三埠烟台,2942,180,367.7625,1,7
太仓唐山,226,40,113.4,0,2
赤水江阴,4425,120,737.625,0,6
泰州顺乐,2863,40,2863.35,1,0
珠海（高栏）泉州,16356,500,1258.2230769230769,12,1
洋浦港防城,2100,80,525.0,0,4
白坭太仓,2804,200,280.45500000000004,0,10
双水小冈青岛,546,300,36.4,0,15
深圳（大铲湾）泉州,3214,120,803.5125,2,2
烟台鹏成,18170,200,3634.05,5,0
南庄扬州,2035,60,678.65,0,3
肇庆（三榕）安庆,1919,80,479.85,0,4
钦州龙口,3007,40,1503.6,0,2
扬州马尾,15549,160,1943.6812499999999,0,8
锦州泸州,47166,200,4716.6,0,10
宿迁乐平,5880,80,2940.0,2,0
徐州肇庆（三榕）,15960,160,1995.0,0,8
铜陵珠海（高栏）,11626,160,1937.7749999999996,2,4
芜湖石龙,2448,40,1224.3,0,2
宿迁阳江,9135,80,2283.75,0,4
青岛虎门,7949,80,2649.85,1,2
塘源上海,1299,40,649.95,0,2
珠海（高栏）芜湖,1063,20,1063.65,0,1
莱州漳州,10395,140,1485.0,0,7
荆州三埠,1942,20,1942.5,0,1
淮安乐平,7140,80,1785.0,0,4
勒流宁波,1407,40,1407.0,1,0
北海锦州,714,20,714.0,0,1
大连小榄,3794,40,1897.35,0,2
曹妃甸南沙,21708,240,1973.522727272727,1,10
钦州潍坊,668,20,668.85,0,1
漳州梧州（李家庄）,1440,40,720.3,0,2
鱼珠大连,2072,60,1036.35,1,1
龙口宁德,5103,60,1701.0,0,3
江门亚太常州,73,100,18.375,1,3
四会安庆,3160,80,1053.5,1,2
肇庆（新港）扬州,590,40,295.05,0,2
北海江阴,1241,100,248.22000000000003,0,5
花都巴江淮安,-424,40,-212.1,0,2
曹妃甸泰州,10172,160,2543.1,4,0
扬州盘锦,4746,200,474.6000000000001,0,10
小榄宁德,1808,40,904.05,0,2
小铲滩南京,5268,80,2634.45,2,0
长兴顺德新港,2921,40,2921.1,1,0
江阴虎门,863,20,863.1,0,1
唐山福鼎,4654,60,1551.55,0,3
宜昌泉州,5722,60,1907.5,0,3
龙口顺乐,2460,20,2460.15,0,1
漳州青岛,1697,340,169.785,7,3
烟台中山,11747,120,2349.4800000000005,1,4
荆州湛江海安,2730,20,2730.0,0,1
宁波肇庆（三榕）,1514,40,1514.1,1,0
梧州（李家庄）合肥,5043,60,1681.05,0,3
虎门镇江,4173,100,1391.25,2,1
大连南通,12468,140,2493.75,2,3
广利港宁德,6804,80,1701.0,0,4
湛江中山,6690,120,2230.2,3,0
淮安岳阳,1995,20,1995.0,0,1
丹东漳州,11565,160,1445.71875,0,8
唐山东江仓,5868,60,1956.1499999999999,0,3
岳阳镇江,2310,40,1155.0,0,2
曹妃甸阳江,2651,20,2651.25,0,1
宜宾海口,5722,40,2861.25,0,2
赤水锦州,1638,40,819.0,0,2
鹤山连云港,-109,20,-109.2,0,1
珠海（高栏）铜陵,4608,60,1536.1500000000003,0,3
南庄曹妃甸,142,40,71.4,0,2
嘉兴涪陵,6300,40,3150.0,0,2
泰州台山,2975,40,2975.7,1,0
莱州肇庆（三榕）,2499,20,2499.0,0,1
淮安顺乐,6069,80,1517.25,0,4
盘锦九江（江西）,4567,40,2283.75,0,2
上海高明,2635,40,1317.75,0,2
龙通徐州,12352,240,1029.3500000000001,0,12
中山张家港,2614,40,1307.25,0,2
潍坊茂名水东,5523,40,2761.5,0,2
大连湛江,3948,40,1974.0,0,2
大连勒流,10458,80,2614.5,0,4
淮安小塘,1501,20,1501.5,0,1
宜昌如皋,8925,100,1785.0,0,5
新港东莞海腾,2353,20,2353.05,0,1
宜宾三埠,6195,40,3097.5,0,2
青岛乐平,6946,80,3473.4,2,0
湛江海安宜兴,7610,80,1902.6,0,4
宿迁福清,3675,40,1837.5,0,2
南沙江阴,1981,40,1981.35,1,0
泉州安庆,1810,40,905.0999999999999,0,2
荆州中山,5040,40,2520.0,0,2
双水小冈日照,369,300,33.599999999999994,4,7
德庆温州,901,20,901.95,0,1
重庆福清,48910,300,4075.89,3,9
泰州阳江,7506,60,2502.15,0,3
鸦岗秦皇岛,299,20,299.25,0,1
常州台山,3847,40,1923.6,0,2
黄骅东江仓,22132,240,2766.6187499999996,4,4
烟台小塘,2315,20,2315.25,0,1
铜陵鱼珠,4531,80,2265.9,2,0
福鼎小塘西,3916,60,1305.5,0,3
岳阳福清,2257,20,2257.5,0,1
宜宾太仓,5040,60,2520.0,1,1
长兴神湾,3700,40,1850.1,0,2
莱州泉州,5964,80,1491.0,0,4
黄埔旧港太仓,3689,100,922.425,1,3
云浮大连,3201,60,1067.1499999999999,0,3
长兴钦州,8030,80,2007.6,0,4
连云港鱼珠,11640,160,2910.075,4,0
石龙大连,4982,80,1245.5625,0,4
厦门石龙,1331,40,665.7,0,2
泉州东洲,1915,40,957.6,0,2
惠州长沙,5318,20,5318.25,0,1
莱州珠海（高栏）,4872,40,2436.0,0,2
龙口鹏成,7923,80,3961.65,2,0
烟台福鼎,1701,20,1701.0,0,1
龙通小铲滩,4139,120,827.82,1,4
三水淮安,-413,40,-206.85,0,2
肇庆（三榕）太仓,255,60,85.05,0,3
宜昌南京,1575,20,1575.0,0,1
小榄连云港,1824,100,608.3000000000001,2,1
曹妃甸漳州,7427,180,1485.5399999999997,4,1
徐州新港,2100,40,1050.0,0,2
泉州连云港,217,40,108.675,0,2
宁波台山,10203,180,1133.7666666666667,0,9
太仓福清,19637,440,1309.1960000000001,7,8
德清丹东,12390,320,1548.75,8,0
双水小冈大连,718,40,718.2,1,0
铜陵南沙,2319,20,2319.45,0,1
南沙连云港,572,100,190.75,2,1
肇庆（三榕）重庆,12484,260,960.3461538461542,0,13
泉州东江仓,1600,40,800.1,0,2
乍浦锦州,1422,40,1422.75,1,0
锦州常熟,4779,80,1194.9,0,4
珠海（高栏）南沙,52,20,52.5,0,1
江阴小榄,4951,60,1650.5999999999997,0,3
漳州阳江,1278,40,639.45,0,2
紫金村秦皇岛,1270,20,1270.5,0,1
扬州顺乐,3192,40,3192.0,1,0
厦门梧州（李家庄）,1295,20,1295.7,0,1
南京茂名水东,7522,60,2507.4,0,3
顺乐江阴,722,40,361.2,0,2
宁波肇庆（新港）,10661,160,1523.1000000000001,1,6
双水小冈唐山,7903,340,790.335,7,3
清远清新秦皇岛,2131,260,163.96153846153845,0,13
勒流秦皇岛,1449,40,1449.0,1,0
荆州淮安,7560,80,1890.0,0,4
扬州新会新港,9595,140,1919.19,2,3
张家港顺乐,8680,120,2170.0875,2,2
日照珠海洪湾,17131,180,3426.3599999999997,4,1
小塘锦州,1400,80,350.175,0,4
泉州肇庆（三榕）,3830,80,957.6,0,4
宿迁泉州,1848,40,1848.0,1,0
如皋黄埔旧港,1060,20,1060.5,0,1
大连乍浦,2361,40,2361.45,1,0
锦州潍坊,12589,240,1049.125,0,12
柳州武宣潍坊,1945,20,1945.65,0,1
宜宾大连,10500,100,2100.0,0,5
丹东昆明,2891,40,1445.85,0,2
重庆新会新港,17430,160,4357.5,4,0
秦皇岛九江（江西）,12980,140,3245.0249999999996,3,1
潍坊北海,5109,40,2554.65,0,2
三水合肥,609,20,609.0,0,1
马尾泰州,3250,60,1083.6,0,3
蚌埠顺德新港,1890,20,1890.0,0,1
洋浦港日照,1890,40,945.0,0,2
柳州武宣龙口,10747,80,2686.95,0,4
黄石嘉兴,1260,20,1260.0,0,1
清远清新福清,322,20,322.35,0,1
钦州虎门,7528,200,1505.7,5,0
泰州乐平,5990,120,1996.75,3,0
漳州涪陵,2660,20,2660.7,0,1
高明厦门,-23,40,-11.55,0,2
太仓昆明,4200,80,1050.0,0,4
大连清远清新,5901,40,2950.5,0,2
马鞍山大连,630,20,630.0,0,1
潍坊珠海（高栏）,2361,20,2361.45,0,1
四会扬州,15339,280,2191.35,7,0
连云港惠州,6780,80,3390.45,2,0
泉州钦州,3431,100,857.8499999999999,1,3
上海小塘,1587,20,1587.6,0,1
烟台石龙,1863,20,1863.75,0,1
塘源江阴,786,20,786.45,0,1
紫金村淮安,4659,60,1553.3,0,3
泰州鹤山,1504,20,1504.65,0,1
南昌深圳（大铲湾）,13230,120,2205.0,0,6
虎门宁波,1296,40,648.375,0,2
董家口湛江,9618,100,1923.6,0,5
威海鸦岗,5168,40,2584.05,0,2
宜昌宁波,7560,60,2520.0,0,3
台山泰州,1106,40,553.35,0,2
青岛鹤山,4554,40,2277.45,0,2
肇庆（三榕）黄骅,1020,40,510.3,0,2
